GRNNo,LPONo,TDate,DNote,Item,Quantity,Price,VATAmount,NetAmount,Amount,Posted,Balance,SortOrder,Pick,VAT,Credit,Supplier,CurrMonth,Days,RefNo,Cash,BatchNo,Expiry,Blank,Quantity2,Price2,Return,UserName,Official,Remarks,Cancelled,B4,Curr,AVGPrice,AVGPrice2,StCn,Company,GoodsRet,Transfer,VATIncl,Discount,CostPrice,CostPrice2,Ref,BBF,BinLoc,InvNo,NetPrice
"0101261",,"01/01/26 00:00:00",,"251946",10,824.5813333333333,0,8245.809999999999,8245.809999999999,0,0,1473,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,824.5813333333333,0,,1,"Z001",,824.58136
"0101261",,"01/01/26 00:00:00",,"6317",3,2920,0,8760,8760,0,0,1474,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2920,0,,1,"Z001",,2920
"0101261",,"01/01/26 00:00:00",,"6332",3,190,0,570,570,0,0,1475,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,190,0,,1,"Z001",,190
"0101261",,"01/01/26 00:00:00",,"6333",14,230,0,3220,3220,0,0,1476,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,230,0,,1,"Z001",,230
"0101261",,"01/01/26 00:00:00",,"6334",16,255,0,4080,4080,0,0,1477,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,255,0,,1,"Z001",,255
"0101261",,"01/01/26 00:00:00",,"6335",37,230,0,8510,8510,0,0,1478,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,230,0,,1,"Z001",,230
"0101261",,"01/01/26 00:00:00",,"6336",10,300,0,3000,3000,0,0,1479,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,300,0,,1,"Z001",,300
"0101261",,"01/01/26 00:00:00",,"6338",48,100,0,4800,4800,0,0,1480,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,100,0,,1,"Z001",,100
"0101261",,"01/01/26 00:00:00",,"6346",73,428.1578947368421,0,31255.53,31255.53,0,0,1481,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,428.1578947368421,0,,1,"Z001",,428.1579
"0101261",,"01/01/26 00:00:00",,"6358",49,120,0,5880,5880,0,0,1482,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,120,0,,1,"Z001",,120
"0101261",,"01/01/26 00:00:00",,"6363",9,112,0,1008,1008,0,0,1483,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,112,0,,1,"Z001",,112
"0101261",,"01/01/26 00:00:00",,"6364",35,156.3333333333333,0,5471.67,5471.67,0,0,1484,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,156.3333333333333,0,,1,"Z001",,156.33333
"0101261",,"01/01/26 00:00:00",,"6365",2921.75,0.61,0,1782.27,1782.27,0,0,1485,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,0.61,0,,1,"Z001",,0.61000001
"0101261",,"01/01/26 00:00:00",,"252031",10,125,0,1250,1250,0,0,1486,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,125,0,,1,"Z001",,125
"0101261",,"01/01/26 00:00:00",,"6385",4,450,0,1800,1800,0,0,1487,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,450,0,,1,"Z001",,450
"0101261",,"01/01/26 00:00:00",,"6386",5,480,0,2400,2400,0,0,1488,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,480,0,,1,"Z001",,480
"0101261",,"01/01/26 00:00:00",,"6390",5,500,0,2500,2500,0,0,1489,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,500,0,,1,"Z001",,500
"0101261",,"01/01/26 00:00:00",,"6394",2,4200,0,8400,8400,0,0,1490,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,4200,0,,1,"Z001",,4200
"0101261",,"01/01/26 00:00:00",,"6515",10,530,0,5300,5300,0,0,1509,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,530,0,,1,"Z001",,530
"0101261",,"01/01/26 00:00:00",,"6527",1,6269,0,6269,6269,0,0,1510,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,6269,0,,1,"Z001",,6269
"0101261",,"01/01/26 00:00:00",,"6554",3,16250,0,48750,48750,0,0,1511,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,16250,0,,1,"Z001",,16250
"0101261",,"01/01/26 00:00:00",,"6555",2,70000,0,140000,140000,0,0,1512,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,70000,0,,1,"Z001",,70000
"0101261",,"01/01/26 00:00:00",,"6563",1,2500,0,2500,2500,0,0,1513,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2500,0,,1,"Z001",,2500
"0101261",,"01/01/26 00:00:00",,"6565",3,18000,0,54000,54000,0,0,1514,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,18000,0,,1,"Z001",,18000
"0101261",,"01/01/26 00:00:00",,"6584",45,85,0,3825,3825,0,0,1515,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,85,0,,1,"Z001",,85
"0101261",,"01/01/26 00:00:00",,"6585",49,125,0,6125,6125,0,0,1516,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,125,0,,1,"Z001",,125
"0101261",,"01/01/26 00:00:00",,"6586",39,160,0,6240,6240,0,0,1517,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,160,0,,1,"Z001",,160
"0101261",,"01/01/26 00:00:00",,"6587",66,135,0,8910,8910,0,0,1518,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,135,0,,1,"Z001",,135
"0101261",,"01/01/26 00:00:00",,"6588",4,300,0,1200,1200,0,0,1519,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,300,0,,1,"Z001",,300
"0101261",,"01/01/26 00:00:00",,"6589",8,570,0,4560,4560,0,0,1520,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,570,0,,1,"Z001",,570
"0101261",,"01/01/26 00:00:00",,"6591",3,3822.212,0,11466.64,11466.64,0,0,1521,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,3822.212,0,,1,"Z001",,3822.2119
"0101261",,"01/01/26 00:00:00",,"6602",301,70.21683890577508,0,21135.27,21135.27,0,0,1522,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,70.21683890577508,0,,1,"Z001",,70.216843
"0101261",,"01/01/26 00:00:00",,"6608",4,737.1900000000001,0,2948.76,2948.76,0,0,1523,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,737.1900000000001,0,,1,"Z001",,737.19
"0101261",,"01/01/26 00:00:00",,"6612",6,540.84,0,3245.04,3245.04,0,0,1524,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,540.84,0,,1,"Z001",,540.84003
"0101261",,"01/01/26 00:00:00",,"6613",6,1432.89,0,8597.34,8597.34,0,0,1525,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,1432.89,0,,1,"Z001",,1432.89
"0101261",,"01/01/26 00:00:00",,"6616",229,132.0967741935484,0,30250.16,30250.16,0,0,1526,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,132.0967741935484,0,,1,"Z001",,132.09677
"0101261",,"01/01/26 00:00:00",,"891",11,150,0,1650,1650,0,0,1545,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,150,0,,1,"Z001",,150
"0101261",,"01/01/26 00:00:00",,"892",3,908.33,0,2724.99,2724.99,0,0,1546,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,908.33,0,,1,"Z001",,908.33002
"0101261",,"01/01/26 00:00:00",,"898",3,25000,0,75000,75000,0,0,1547,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,25000,0,,1,"Z001",,25000
"0101261",,"01/01/26 00:00:00",,"914",0,19642.6,0,14186.25,14186.25,0,0,1548,0,0,0,9999,"1. January",232,,0,,,1,65,218.25,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,19642.6,218.25,,1,"Z001",,19642.6
"0101261",,"01/01/26 00:00:00",,"924",1,6800,0,6800,6800,0,0,1549,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,6800,0,,1,"Z001",,6800
"0101261",,"01/01/26 00:00:00",,"944",32,220,0,7040,7040,0,0,1550,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,220,0,,1,"Z001",,220
"0101261",,"01/01/26 00:00:00",,"252039",4,2593.5,0,10374,10374,0,0,1551,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2593.5,0,,1,"Z001",,2593.5
"0101261",,"01/01/26 00:00:00",,"962",13,454.36,0,5906.68,5906.68,0,0,1552,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,454.36,0,,1,"Z001",,454.35999
"0101261",,"01/01/26 00:00:00",,"252006",1,22500,0,22500,22500,0,0,1553,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,22500,0,,1,"Z001",,22500
"0101261",,"01/01/26 00:00:00",,"973",6,750,0,4500,4500,0,0,1554,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,750,0,,1,"Z001",,750
"0101261",,"01/01/26 00:00:00",,"252013",13,530.13,0,6891.69,6891.69,0,0,1555,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,530.13,0,,1,"Z001",,530.13
"0101261",,"01/01/26 00:00:00",,"993",0,-1,0,0,0,0,0,1556,0,0,0,9999,"1. January",232,,0,,,1,-50,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,0,0,,1,"Z001",,-1
"0101261",,"01/01/26 00:00:00",,"999",10,5700,0,57000,57000,0,0,1557,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,5700,0,,1,"Z001",,5700
"0101261",,"01/01/26 00:00:00",,"251948",6,21900,0,131400,131400,0,0,1558,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,21900,0,,1,"Z001",,21900
"0101261",,"01/01/26 00:00:00",,"251949",2,24000,0,48000,48000,0,0,1559,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,24000,0,,1,"Z001",,24000
"0101261",,"01/01/26 00:00:00",,"252016",2,220,0,440,440,0,0,1560,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,220,0,,1,"Z001",,220
"0101261",,"01/01/26 00:00:00",,"252017",3,150,0,450,450,0,0,1561,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,150,0,,1,"Z001",,150
"0101261",,"01/01/26 00:00:00",,"252018",7,90,0,630,630,0,0,1562,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,90,0,,1,"Z001",,90
"0101261",,"01/01/26 00:00:00",,"252015",39,345.01,0,13455.39,13455.39,0,0,1580,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,345.01,0,,1,"Z001",,345.01001
"0101261",,"01/01/26 00:00:00",,"251969",45,312.5,0,14062.5,14062.5,0,0,1581,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,312.5,0,,1,"Z001",,312.5
"0101261",,"01/01/26 00:00:00",,"251970",38,284,0,10792,10792,0,0,1582,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,284,0,,1,"Z001",,284
"0101261",,"01/01/26 00:00:00",,"251972",3,6189.37,0,18568.11,18568.11,0,0,1583,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,6189.37,0,,1,"Z001",,6189.3701
"0101261",,"01/01/26 00:00:00",,"252022",2,2800,0,5600,5600,0,0,1584,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2800,0,,1,"Z001",,2800
"0101261",,"01/01/26 00:00:00",,"252024",59,170,0,10030,10030,0,0,1585,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,170,0,,1,"Z001",,170
"0101261",,"01/01/26 00:00:00",,"252025",3,800,0,2400,2400,0,0,1586,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,800,0,,1,"Z001",,800
"0101261",,"01/01/26 00:00:00",,"251963",14,5500,0,77000,77000,0,0,1587,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,5500,0,,1,"Z001",,5500
"0101261",,"01/01/26 00:00:00",,"252026",3,900,0,2700,2700,0,0,1588,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,900,0,,1,"Z001",,900
"0101261",,"01/01/26 00:00:00",,"252027",6,300,0,1800,1800,0,0,1589,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,300,0,,1,"Z001",,300
"0101261",,"01/01/26 00:00:00",,"252028",8,450,0,3600,3600,0,0,1590,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,450,0,,1,"Z001",,450
"0101261",,"01/01/26 00:00:00",,"252032",9,159.99,0,1439.91,1439.91,0,0,1591,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,159.99,0,,1,"Z001",,159.99001
"0101261",,"01/01/26 00:00:00",,"252033",5,400,0,2000,2000,0,0,1592,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,400,0,,1,"Z001",,400
"0101261",,"01/01/26 00:00:00",,"252034",9,200,0,1800,1800,0,0,1593,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,200,0,,1,"Z001",,200
"0101261",,"01/01/26 00:00:00",,"252038",5,565,0,2825,2825,0,0,1594,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,565,0,,1,"Z001",,565
"0101261",,"01/01/26 00:00:00",,"252043",30,107,0,3210,3210,0,0,1595,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,107,0,,1,"Z001",,107
"0101261",,"01/01/26 00:00:00",,"252044",40,130,0,5200,5200,0,0,1596,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,130,0,,1,"Z001",,130
"0101261",,"01/01/26 00:00:00",,"252051",10,326.79,0,3267.9,3267.9,0,0,1614,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,326.79,0,,1,"Z001",,326.79001
"0101261",,"01/01/26 00:00:00",,"252052",120,653.5700000000001,0,78428.39999999999,78428.39999999999,0,0,1615,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,653.5700000000001,0,,1,"Z001",,653.57001
"0101261",,"01/01/26 00:00:00",,"252053",10,5238.9,0,52389,52389,0,0,1616,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,5238.9,0,,1,"Z001",,5238.8999
"0101261",,"01/01/26 00:00:00",,"252054",10,5238.9,0,52389,52389,0,0,1617,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,5238.9,0,,1,"Z001",,5238.8999
"0101261",,"01/01/26 00:00:00",,"252058",20,3451.510000000001,0,69030.2,69030.2,0,0,1618,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,3451.510000000001,0,,1,"Z001",,3451.51
"0101261",,"01/01/26 00:00:00",,"252059",20,2979,0,59580,59580,0,0,1619,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2979,0,,1,"Z001",,2979
"0101261",,"01/01/26 00:00:00",,"252060",2,1200,0,2400,2400,0,0,1620,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,1200,0,,1,"Z001",,1200
"0101261",,"01/01/26 00:00:00",,"252055",120,83.90000000000001,0,10068,10068,0,0,1621,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,83.90000000000001,0,,1,"Z001",,83.900002
"0101261",,"01/01/26 00:00:00",,"252056",120,83.90000000000001,0,10068,10068,0,0,1622,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,83.90000000000001,0,,1,"Z001",,83.900002
"0101261",,"01/01/26 00:00:00",,"252057",240,160.25,0,38460,38460,0,0,1623,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,160.25,0,,1,"Z001",,160.25
"0101261",,"01/01/26 00:00:00",,"252061",55,70,0,3850,3850,0,0,1624,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,70,0,,1,"Z001",,70
"0101261",,"01/01/26 00:00:00",,"252063",9,180,0,1620,1620,0,0,1625,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,180,0,,1,"Z001",,180
"0101261",,"01/01/26 00:00:00",,"252064",100,10,0,1000,1000,0,0,1626,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,10,0,,1,"Z001",,10
"0101261",,"01/01/26 00:00:00",,"252065",100,7,0,700,700,0,0,1627,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,7,0,,1,"Z001",,7
"0101261",,"01/01/26 00:00:00",,"252066",100,13,0,1300,1300,0,0,1628,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,13,0,,1,"Z001",,13
"11526",,"01/03/26 00:00:00",,"262069",4,25300.77,0,101203.08,101203.08,0,100000,1629,0,0,0,372,"1. JANUARY",230,"11526",1,,,1,0,-1,0,"RAYYAN",1,,0,0,1,0,0,0,"01",0,0,1,0,25198.04,0,,0,"Z001",,25000
"11526",,"01/03/26 00:00:00",,"262070",2,26616.41,0,53232.82,53232.82,0,52600,1630,0,0,0,372,"1. JANUARY",230,"11526",1,,,1,0,-1,0,"RAYYAN",1,,0,0,1,0,0,0,"01",0,0,1,0,26716.67,0,,0,"Z001",,26300
"0101261",,"01/01/26 00:00:00",,"251996",6,2080.5,0,12483,12483,0,0,1385,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2080.5,0,,1,"Z001",,2080.5
"0101261",,"01/01/26 00:00:00",,"251997",5,384.75,0,1923.75,1923.75,0,0,1386,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,384.75,0,,1,"Z001",,384.75
"0101261",,"01/01/26 00:00:00",,"251998",2,5695.25,0,11390.5,11390.5,0,0,1387,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,5695.25,0,,1,"Z001",,5695.25
"0101261",,"01/01/26 00:00:00",,"251999",5,285,0,1425,1425,0,0,1388,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,285,0,,1,"Z001",,285
"0101261",,"01/01/26 00:00:00",,"252000",4,76,0,304,304,0,0,1389,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,76,0,,1,"Z001",,76
"0101261",,"01/01/26 00:00:00",,"252001",5,99.75,0,498.75,498.75,0,0,1390,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,99.75,0,,1,"Z001",,99.75
"0101261",,"01/01/26 00:00:00",,"252002",5,128.25,0,641.25,641.25,0,0,1391,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,128.25,0,,1,"Z001",,128.25
"0101261",,"01/01/26 00:00:00",,"1711",1,2700,0,2700,2700,0,0,1392,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,2700,0,,1,"Z001",,2700
"0101261",,"01/01/26 00:00:00",,"1716",1,1864,0,1864,1864,0,0,1393,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,1864,0,,1,"Z001",,1864
"0101261",,"01/01/26 00:00:00",,"1717",4,4800,0,19200,19200,0,0,1394,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,4800,0,,1,"Z001",,4800
"0101261",,"01/01/26 00:00:00",,"201725",5,6650,0,33250,33250,0,0,1395,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,6650,0,,1,"Z001",,6650
"0101261",,"01/01/26 00:00:00",,"201757",24,140,0,3360,3360,0,0,1396,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,140,0,,1,"Z001",,140
"0101261",,"01/01/26 00:00:00",,"201761",5,370.01,0,1850.05,1850.05,0,0,1397,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,370.01,0,,1,"Z001",,370.01001
"0101261",,"01/01/26 00:00:00",,"201762",5,600,0,3000,3000,0,0,1398,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,600,0,,1,"Z001",,600
"0101261",,"01/01/26 00:00:00",,"201789",83,45,0,3735,3735,0,0,1399,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,45,0,,1,"Z001",,45
"0101261",,"01/01/26 00:00:00",,"251978",1,4700,0,4700,4700,0,0,1400,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,4700,0,,1,"Z001",,4700
"0101261",,"01/01/26 00:00:00",,"251979",2,230,0,460,460,0,0,1401,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,230,0,,1,"Z001",,230
"0101261",,"01/01/26 00:00:00",,"241932",2,1500,0,3000,3000,0,0,1419,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,1500,0,,1,"Z001",,1500
"0101261",,"01/01/26 00:00:00",,"241933",20,739.61,0,14792.2,14792.2,0,0,1420,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,739.61,0,,1,"Z001",,739.60999
"0101261",,"01/01/26 00:00:00",,"251935",2,20000,0,40000,40000,0,0,1421,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,20000,0,,1,"Z001",,20000
"0101261",,"01/01/26 00:00:00",,"251938",123,1505.667741935484,0,185197.13,185197.13,0,0,1422,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,1505.667741935484,0,,1,"Z001",,1505.6677
"0101261",,"01/01/26 00:00:00",,"5602",1,9000,0,9000,9000,0,0,1423,0,0,0,9999,"1. January",232,,0,,,1,0,-1,0,"SAID",0,,0,1,0,0,0,0,"01",0,0,0,0,9000,0,,1,"Z001",,9000
