TransRefNo,Item,TDate,QntyIn,QntyOut,GRN,RevGRN,MINTrans,RevMIN,Disposal,Lse,Price,GRNBal,AvgPrice,StCn,Transfer,ActPrice,Company,SortOrder,Official,Profit,BinLoc,Production
"26126","211864","06/03/26 00:00:00",0,1,0,0,1,0,0,0,6600,0,5226.03,0,0,6600,"01",,1,1373.97,"Z001",0
"26126","241912","06/03/26 00:00:00",0,2,0,0,1,0,0,0,250,0,66.57356608478803,0,0,250,"01",,1,366.852867830424,"Z001",0
"26126","6030","06/03/26 00:00:00",0,2,0,0,1,0,0,0,130,0,88.2442748091603,0,0,130,"01",,1,83.5114503816794,"Z001",0
"29326","262189","06/22/26 00:00:00",0,1,0,0,1,0,0,0,100,0,45,0,0,100,"01",,1,55,"Z001",0
"29326","262188","06/22/26 00:00:00",0,2,0,0,1,0,0,0,100,0,50,0,0,100,"01",,1,100,"Z001",0
"29326","6497","06/22/26 00:00:00",0,2,0,0,1,0,0,1,300,0,0,0,0,300,"01",,1,600,"Z001",0
"26726","1084","06/24/26 00:00:00",1,0,1,0,0,0,0,0,6175.61,1,6175.61,0,0,0,"01",2104,1,0,"Z001",0
"29526","251991","06/19/26 00:00:00",0,1,0,0,1,0,0,0,400,0,166.6666666666667,0,0,400,"01",,1,233.3333333333333,"Z001",0
"29526","262080","06/19/26 00:00:00",0,1,0,0,1,0,0,0,3000,0,1700,0,0,3000,"01",,1,1300,"Z001",0
"29526","262116","06/19/26 00:00:00",0,1,0,0,1,0,0,0,350,0,260,0,0,350,"01",,1,90,"Z001",0
"29526","6098","06/19/26 00:00:00",0,3,0,0,1,0,0,0,50,0,32.84396654074474,0,0,50,"01",,1,51.46810037776579,"Z001",0
"29526","5969","06/19/26 00:00:00",0,3,0,0,1,0,0,0,30,0,17.98077403459781,0,0,30,"01",,1,36.05767789620657,"Z001",0
"29526","262197","06/19/26 00:00:00",0,1,0,0,1,0,0,0,350,0,180,0,0,350,"01",,1,170,"Z001",0
"29526","6173","06/19/26 00:00:00",0,8,0,0,1,0,0,0,100,0,62.91683406990759,0,0,100,"01",,1,296.6653274407392,"Z001",0
"29526","221881","06/19/26 00:00:00",0,8,0,0,1,0,0,1,50,0,0,0,0,50,"01",,1,400,"Z001",0
"29526","6498","06/19/26 00:00:00",0,6,0,0,1,0,0,1,100,0,0,0,0,100,"01",,1,600,"Z001",0
"29626","6334","06/20/26 00:00:00",0,1,0,0,1,0,0,0,350,0,279.3376232854787,0,0,350,"01",,1,70.66237671452126,"Z001",0
"29626","6587","06/20/26 00:00:00",0,1,0,0,1,0,0,0,200,0,135,0,0,200,"01",,1,65,"Z001",0
"29626","6098","06/20/26 00:00:00",0,1,0,0,1,0,0,0,50,0,32.84396654074474,0,0,50,"01",,1,17.15603345925526,"Z001",0
"29626","1400","06/20/26 00:00:00",0,8,0,0,1,0,0,0,2.5,0,0.53,0,0,2.5,"01",,1,15.76,"Z001",0
"29626","262200","06/20/26 00:00:00",0,1,0,0,1,0,0,0,400,0,180,0,0,400,"01",,1,220,"Z001",0
"29626","262240","06/20/26 00:00:00",0,3,0,0,1,0,0,0,100,0,35,0,0,100,"01",,1,195,"Z001",0
"29626","262208","06/20/26 00:00:00",0,1,0,0,1,0,0,0,1400,0,800,0,0,1400,"01",,1,600,"Z001",0
"29626","262199","06/20/26 00:00:00",0,1,0,0,1,0,0,0,100,0,45,0,0,100,"01",,1,55,"Z001",0
"29626","6584","06/20/26 00:00:00",0,2,0,0,1,0,0,0,120,0,89.71204188481676,0,0,120,"01",,1,60.57591623036649,"Z001",0
"29726","262126","06/21/26 00:00:00",0,2,0,0,1,0,0,0,200,0,60,0,0,200,"01",,1,280,"Z001",0
"29726","262114","06/21/26 00:00:00",0,1,0,0,1,0,0,0,2200,0,1040,0,0,2200,"01",,1,1160,"Z001",0
"29826","6505","06/22/26 00:00:00",0,2,0,0,1,0,0,0,100,0,70.16778669724771,0,0,100,"01",,1,59.66442660550459,"Z001",0
"29826","5796","06/22/26 00:00:00",0,1,0,0,1,0,0,0,2500,0,2402,0,0,2500,"01",,1,98,"Z001",0
"29826","1692","06/22/26 00:00:00",0,6,0,0,1,0,0,1,10,0,0,0,0,10,"01",,1,60,"Z001",0
"29926","262182","06/24/26 00:00:00",0,1,0,0,1,0,0,0,50,0,20,0,0,50,"01",,1,30,"Z001",0
"29926","251942","06/24/26 00:00:00",0,1,0,0,1,0,0,0,400,0,224.4761273209549,0,0,400,"01",,1,175.5238726790451,"Z001",0
"29926","1078","06/24/26 00:00:00",0,1,0,0,1,0,0,0,1300,0,900,0,0,1300,"01",,1,400,"Z001",0
"29926","6338","06/24/26 00:00:00",0,2,0,0,1,0,0,0,150,0,100,0,0,150,"01",,1,100,"Z001",0
"29926","791","06/24/26 00:00:00",0,2,0,0,1,0,0,0,1550,0,938.6363636363636,0,0,1550,"01",,1,1222.727272727273,"Z001",0
"29926","6505","06/24/26 00:00:00",0,1,0,0,1,0,0,0,100,0,70.16778669724771,0,0,100,"01",,1,29.83221330275229,"Z001",0
"29926","6619","06/24/26 00:00:00",0,10,0,0,1,0,0,1,200,0,125.94,0,0,200,"01",,1,740.6,"Z001",0
"29426","6567","06/09/26 00:00:00",0,1,0,0,1,0,0,0,4000,0,2760,0,0,4000,"01",,1,1240,"Z001",0
"26126","262093","06/03/26 00:00:00",0,7,0,0,1,0,0,1,150,0,0,0,0,150,"01",,1,1050,"Z001",0
"27926","6479","06/13/26 00:00:00",0,5,0,0,1,0,0,1,200,0,0,0,0,200,"01",,1,1000,"Z001",0
"26826","999","06/10/26 00:00:00",3,0,1,0,0,0,0,0,7900,3,6300,0,0,0,"01",2105,1,0,"Z001",0
"26826","262241","06/10/26 00:00:00",1,0,1,0,0,0,0,0,36540,1,36540,0,0,0,"01",2106,1,0,"Z001",0
"26826","241915","06/10/26 00:00:00",1,0,1,0,0,0,0,0,14200,1,14200,0,0,0,"01",2107,1,0,"Z001",0
"26826","1581","06/10/26 00:00:00",6,0,1,0,0,0,0,0,3900,6,3900,0,0,0,"01",2108,1,0,"Z001",0
"26826","1176","06/10/26 00:00:00",2,0,1,0,0,0,0,0,5200,2,5200,0,0,0,"01",2109,1,0,"Z001",0
"26826","262242","06/10/26 00:00:00",2,0,1,0,0,0,0,0,4500,2,4500,0,0,0,"01",2110,1,0,"Z001",0
"26826","262243","06/10/26 00:00:00",1,0,1,0,0,0,0,0,8700,1,8700,0,0,0,"01",2111,1,0,"Z001",0
"26826","262244","06/10/26 00:00:00",2,0,1,0,0,0,0,0,19836,2,19836,0,0,0,"01",2112,1,0,"Z001",0
"26826","262245","06/10/26 00:00:00",1,0,1,0,0,0,0,0,320,1,320,0,0,0,"01",2113,1,0,"Z001",0
"26826","262246","06/10/26 00:00:00",1,0,1,0,0,0,0,0,9300,1,9300,0,0,0,"01",2114,1,0,"Z001",0
"26826","262249","06/10/26 00:00:00",1,0,1,0,0,0,0,0,1461,1,1461,0,0,0,"01",2115,1,0,"Z001",0
"26826","262248","06/10/26 00:00:00",1,0,1,0,0,0,0,0,7300,1,7300,0,0,0,"01",2116,1,0,"Z001",0
"26826","221886","06/10/26 00:00:00",1,0,1,0,0,0,0,0,63600,1,63600,0,0,0,"01",2117,1,0,"Z001",0
"26826","211858","06/10/26 00:00:00",1,0,1,0,0,0,0,0,15225,1,15225,0,0,0,"01",2118,1,0,"Z001",0
"26826","1178","06/10/26 00:00:00",1,0,1,0,0,0,0,0,13485,1,13485,0,0,0,"01",2119,1,0,"Z001",0
"26826","1182","06/10/26 00:00:00",1,0,1,0,0,0,0,0,20800,1,20800,0,0,0,"01",2120,1,0,"Z001",0
"26826","262247","06/10/26 00:00:00",1,0,1,0,0,0,0,0,17200,1,17200,0,0,0,"01",2121,1,0,"Z001",0
"26926","973","06/25/26 00:00:00",10,0,1,0,0,0,0,0,750,10,750,0,0,0,"01",2122,1,0,"Z001",0
"30026","973","06/25/26 00:00:00",0,1,0,0,1,0,0,0,1250,0,750,0,0,1250,"01",,1,500,"Z001",0
"30026","6588","06/25/26 00:00:00",0,1,0,0,1,0,0,0,350,0,344.4444444444445,0,0,350,"01",,1,5.555555555555543,"Z001",0
"30026","993","06/25/26 00:00:00",0,11,0,0,1,0,0,1,250,0,0,0,0,250,"01",,1,2750,"Z001",0
"30126","6476","06/26/26 00:00:00",0,5,0,0,1,0,0,0,15000,0,11380.65491704374,0,0,15000,"01",,1,18096.72541478129,"Z001",0
"30226","262072","06/26/26 00:00:00",0,1,0,0,1,0,0,0,36800,0,25350,0,0,36800,"01",,1,11450,"Z001",0
"30226","973","06/26/26 00:00:00",0,1,0,0,1,0,0,0,1200,0,750,0,0,1200,"01",,1,450,"Z001",0
"27026","262250","06/27/26 00:00:00",6,0,1,0,0,0,0,0,3358.25,6,3358.25,0,0,0,"01",2123,1,0,"Z001",0
"27026","6296","06/27/26 00:00:00",24,0,1,0,0,0,0,0,76,24,76,0,0,0,"01",2124,1,0,"Z001",0
"27026","262251","06/27/26 00:00:00",6,0,1,0,0,0,0,0,375.25,6,375.25,0,0,0,"01",2125,1,0,"Z001",0
"27026","1263","06/27/26 00:00:00",6,0,1,0,0,0,0,0,688.75,6,688.75,0,0,0,"01",2127,1,0,"Z001",0
"27026","262252","06/27/26 00:00:00",1,0,1,0,0,0,0,0,8217.5,1,8217.5,0,0,0,"01",2128,1,0,"Z001",0
"27026","262253","06/27/26 00:00:00",2,0,1,0,0,0,0,0,5624,2,5624,0,0,0,"01",2129,1,0,"Z001",0
"27026","262254","06/27/26 00:00:00",20,0,1,0,0,0,0,0,47.5,20,47.5,0,0,0,"01",2130,1,0,"Z001",0
"27026","251999","06/27/26 00:00:00",7,0,1,0,0,0,0,0,389.5,7,351.5,0,0,0,"01",2131,1,0,"Z001",0
"30826","262257","06/29/26 00:00:00",0,1,0,0,1,0,0,0,200000,0,156000,0,0,200000,"01",,1,44000,"Z001",0
"30826","241916","06/29/26 00:00:00",0,1,0,0,1,0,0,0,200000,0,149333.3333333333,0,0,200000,"01",,1,50666.66666666666,"Z001",0
"30826","241931","06/29/26 00:00:00",0,1,0,0,1,0,0,0,3500,0,1802,0,0,3500,"01",,1,1698,"Z001",0
"30826","251953","06/29/26 00:00:00",0,1,0,0,1,0,0,0,3300,0,718.3709677419355,0,0,3300,"01",,1,2581.629032258064,"Z001",0
"30826","251944","06/29/26 00:00:00",0,1,0,0,1,0,0,0,2600,0,1416.666666666667,0,0,2600,"01",,1,1183.333333333333,"Z001",0
"30826","6364","06/29/26 00:00:00",0,1,0,0,1,0,0,0,300,0,156.3333333333333,0,0,300,"01",,1,143.6666666666667,"Z001",0
"30826","6063","06/29/26 00:00:00",0,4,0,0,1,0,0,0,80,0,43.32758620689656,0,0,80,"01",,1,146.6896551724138,"Z001",0
"30826","252036","06/29/26 00:00:00",0,1,0,0,1,0,0,0,350,0,235,0,0,350,"01",,1,115,"Z001",0
"30826","251991","06/29/26 00:00:00",0,20,0,0,1,0,0,1,10,0,0,0,0,10,"01",,1,200,"Z001",0
"27426","262196","06/29/26 00:00:00",10,0,1,0,0,0,0,0,320,10,320,0,0,0,"01",2139,1,0,"Z001",0
"27426","262258","06/29/26 00:00:00",3,0,1,0,0,0,0,0,1900,3,1900,0,0,0,"01",2140,1,0,"Z001",0
"27426","6365","06/29/26 00:00:00",40,0,1,0,0,0,0,0,42.5,40,1.267765437872512,0,0,0,"01",2141,1,0,"Z001",0
"27426","262259","06/29/26 00:00:00",5,0,1,0,0,0,0,0,1500,5,1500,0,0,0,"01",2142,1,0,"Z001",0
"27326","241916","06/29/26 00:00:00",1,0,1,0,0,0,0,0,148000,1,149333.3333333333,0,0,0,"01",2138,1,0,"Z001",0
"27326","262260","06/29/26 00:00:00",2,0,1,0,0,0,0,0,3000,2,3000,0,0,0,"01",2143,1,0,"Z001",0
"27526","6420","06/29/26 00:00:00",1,0,1,0,0,0,0,0,2100,1,2100,0,0,0,"01",2144,1,0,"Z001",0
"27526","262261","06/29/26 00:00:00",6,0,1,0,0,0,0,0,200,6,200,0,0,0,"01",2145,1,0,"Z001",0
"27626","262194","06/30/26 00:00:00",20,0,1,0,0,0,0,0,450,20,450,0,0,0,"01",2146,1,0,"Z001",0
"27626","262222","06/30/26 00:00:00",10,0,1,0,0,0,0,0,1100,10,1150,0,0,0,"01",2147,1,0,"Z001",0
"27726","262262","06/30/26 00:00:00",1,0,1,0,0,0,0,0,8201,1,8201,0,0,0,"01",2148,1,0,"Z001",0
"27726","262263","06/30/26 00:00:00",1,0,1,0,0,0,0,0,1705,1,1705,0,0,0,"01",2149,1,0,"Z001",0
"27826","252021","06/23/26 00:00:00",400,0,1,0,0,0,0,0,325,400,324.9596806387225,0,0,0,"01",2150,1,0,"Z001",0
"32226","241912","01/03/26 00:00:00",0,5,0,0,1,0,0,0,300,0,66.57356608478803,0,0,300,"01",,1,1167.13216957606,"Z001",0
"28126","262264","07/04/26 00:00:00",14,0,1,0,0,0,0,0,10880,14,10880,0,0,0,"01",2156,1,0,"Z001",0
"30926","262086","06/29/26 00:00:00",0,1,0,0,1,0,0,0,350,0,128,0,0,350,"01",,1,222,"Z001",0
"30926","6590","06/29/26 00:00:00",0,1,0,0,1,0,0,0,250,0,148.421052631579,0,0,250,"01",,1,101.578947368421,"Z001",0
"30926","6585","06/29/26 00:00:00",0,2,0,0,1,0,0,0,170,0,128.5928143712575,0,0,170,"01",,1,82.81437125748505,"Z001",0
"30926","6587","06/29/26 00:00:00",0,2,0,0,1,0,0,0,200,0,135,0,0,200,"01",,1,130,"Z001",0
"30926","6602","06/29/26 00:00:00",0,2,0,0,1,0,0,0,100,0,70.21683890577508,0,0,100,"01",,1,59.56632218844985,"Z001",0
"30926","251990","06/29/26 00:00:00",0,1,0,0,1,0,0,0,100,0,60,0,0,100,"01",,1,40,"Z001",0
"30926","6511","06/29/26 00:00:00",0,1,0,0,1,0,0,0,3500,0,3161.871875,0,0,3500,"01",,1,338.1281250000002,"Z001",0
"30926","5692","06/29/26 00:00:00",0,1,0,0,1,0,0,0,3500,0,2859.722222222222,0,0,3500,"01",,1,640.2777777777778,"Z001",0
"30926","6586","06/29/26 00:00:00",0,1,0,0,1,0,0,0,220,0,163.6363636363636,0,0,220,"01",,1,56.36363636363637,"Z001",0
"31226","6585","06/30/26 00:00:00",0,1,0,0,1,0,0,0,170,0,128.5928143712575,0,0,170,"01",,1,41.40718562874252,"Z001",0
"31226","241912","06/30/26 00:00:00",0,1,0,0,1,0,0,0,300,0,66.57356608478803,0,0,300,"01",,1,233.426433915212,"Z001",0
"31226","262222","06/30/26 00:00:00",0,7,0,0,1,0,0,0,1650,0,1150,0,0,1650,"01",,1,3500,"Z001",0
"31226","262249","06/30/26 00:00:00",0,1,0,0,1,0,0,0,10000,0,1461,0,0,10000,"01",,1,8539,"Z001",0
"31226","262263","06/30/26 00:00:00",0,1,0,0,1,0,0,0,2000,0,1705,0,0,2000,"01",,1,295,"Z001",0
"31226","1549","06/30/26 00:00:00",0,1,0,0,1,0,0,0,300,0,133,0,0,300,"01",,1,167,"Z001",0
"31226","262209","06/30/26 00:00:00",0,4,0,0,1,0,0,0,25,0,3.33,0,0,25,"01",,1,86.68000000000001,"Z001",0
"31226","262210","06/30/26 00:00:00",0,4,0,0,1,0,0,0,25,0,4.17,0,0,25,"01",,1,83.31999999999999,"Z001",0
"31226","262235","06/30/26 00:00:00",0,4,0,0,1,0,0,1,50,0,35.3,0,0,50,"01",,1,58.80000000000001,"Z001",0
"31126","262070","06/29/26 00:00:00",0,1,0,0,1,0,0,0,36000,0,26438.89,0,0,36000,"01",,1,9561.110000000001,"Z001",0
"31126","262256","06/29/26 00:00:00",0,1,0,0,1,0,0,0,41000,0,30000,0,0,41000,"01",,1,11000,"Z001",0
"31126","6564","06/29/26 00:00:00",0,1,0,0,1,0,0,0,1600,0,700,0,0,1600,"01",,1,900,"Z001",0
"31126","6030","06/29/26 00:00:00",0,3,0,0,1,0,0,0,130,0,88.2442748091603,0,0,130,"01",,1,125.2671755725191,"Z001",0
"31126","262237","06/29/26 00:00:00",0,8,0,0,1,0,0,1,120,0,0,0,0,120,"01",,1,960,"Z001",0
"31126","221881","06/29/26 00:00:00",0,1,0,0,1,0,0,1,80,0,0,0,0,80,"01",,1,80,"Z001",0
"2426","241910","01/01/26 00:00:00",0,6,0,0,0,0,1,0,0,0,10219.95454545455,1,0,0,"01",,0,0,"Z001",0
"2426","241910","01/01/26 00:00:00",600,0,0,0,0,0,0,1,17.03,600,17.03,1,0,0,"01",2151,0,0,"Z001",0
"31326","241910","02/08/26 00:00:00",0,4,0,0,1,0,0,0,15000,0,10219.95454545455,0,0,15000,"01",,1,19120.18181818182,"Z001",0
"27926","211863","07/02/26 00:00:00",2,0,1,0,0,0,0,0,4055.36,2,4055.36,0,0,0,"01",2152,1,0,"Z001",0
"27926","211864","07/02/26 00:00:00",2,0,1,0,0,0,0,0,5226.03,2,5226.03,0,0,0,"01",2153,1,0,"Z001",0
"27926","251972","07/02/26 00:00:00",2,0,1,0,0,0,0,0,6189.37,2,6189.37,0,0,0,"01",2154,1,0,"Z001",0
"31426","252061","07/02/26 00:00:00",0,2,0,0,1,0,0,0,70,0,70,0,0,70,"01",,1,0,"Z001",0
"31426","6338","07/02/26 00:00:00",0,3,0,0,1,0,0,0,100,0,100,0,0,100,"01",,1,0,"Z001",0
"31426","6602","07/02/26 00:00:00",0,1,0,0,1,0,0,0,70.22000122070312,0,70.21683890577508,0,0,70.22000122070312,"01",,1,0.003162314928047749,"Z001",0
"31426","251947","07/02/26 00:00:00",0,3,0,0,1,0,0,0,300000,0,237862.61,0,0,300000,"01",,1,186412.17,"Z001",0
"31426","1109","07/02/26 00:00:00",0,9,0,0,1,0,0,0,130,0,129.8076923076923,0,0,130,"01",,1,1.730769230769113,"Z001",0
"31426","5817","07/02/26 00:00:00",0,6,0,0,1,0,0,0,8800,0,8350.594956221965,0,0,8800,"01",,1,2696.430262668211,"Z001",0
"31426","6192","07/02/26 00:00:00",0,1,0,0,1,0,0,0,6,0,2.533744026946492,0,0,6,"01",,1,3.466255973053508,"Z001",0
"31526","251938","02/24/26 00:00:00",0,20,0,0,1,0,0,0,1600,0,1505.667741935484,0,0,1600,"01",,1,1886.645161290321,"Z001",0
"31526","252021","02/24/26 00:00:00",0,71,0,0,1,0,0,0,330,0,286.7823798627002,0,0,330,"01",,1,3068.451029748284,"Z001",0
"28026","211816","02/01/26 00:00:00",2,0,1,0,0,0,0,0,7200,2,7200,0,0,0,"01",2155,1,0,"Z001",0
"31626","6565","03/12/26 00:00:00",0,1,0,0,1,0,0,0,19000,0,18000,0,0,19000,"01",,1,1000,"Z001",0
"31626","231907","03/12/26 00:00:00",0,3,0,0,1,0,0,0,10500,0,8600,0,0,10500,"01",,1,5700,"Z001",0
"31626","211816","03/12/26 00:00:00",0,1,0,0,1,0,0,0,10000,0,7200,0,0,10000,"01",,1,2800,"Z001",0
"28726","262271","07/08/26 00:00:00",12,0,1,0,0,0,0,0,220,12,220,0,0,0,"01",2172,1,0,"Z001",0
"28726","880","07/08/26 00:00:00",1,0,1,0,0,0,0,0,1500,1,1500,0,0,0,"01",2173,1,0,"Z001",0
"28826","251963","07/09/26 00:00:00",6,0,1,0,0,0,0,0,4800,6,4900,0,0,0,"01",2174,1,0,"Z001",0
"29026","262272","07/09/26 00:00:00",2,0,1,0,0,0,0,0,9730,2,9730,0,0,0,"01",2176,1,0,"Z001",0
"29026","262139","07/09/26 00:00:00",5,0,1,0,0,0,0,0,1180,5,1360,0,0,0,"01",2177,1,0,"Z001",0
"29126","262140","07/10/26 00:00:00",20,0,1,0,0,0,0,0,25,20,22.5,0,0,0,"01",2178,1,0,"Z001",0
"29126","262273","07/10/26 00:00:00",15,0,1,0,0,0,0,0,20,15,20,0,0,0,"01",2179,1,0,"Z001",0
"33326","6565","07/09/26 00:00:00",0,1,0,0,1,0,0,0,29000,0,18000,0,0,29000,"01",,1,11000,"Z001",0
"33126","6399","07/06/26 00:00:00",0,1,0,0,1,0,0,0,180,0,110,0,0,180,"01",,1,70,"Z001",0
"33126","262069","07/06/26 00:00:00",0,1,0,0,1,0,0,0,34000,0,25312.85114285714,0,0,34000,"01",,1,8687.148857142856,"Z001",0
"33126","936","07/06/26 00:00:00",0,1,0,0,1,0,0,0,7000,0,5400,0,0,7000,"01",,1,1600,"Z001",0
"33126","5816","07/06/26 00:00:00",0,1,0,0,1,0,0,0,6500,0,4800,0,0,6500,"01",,1,1700,"Z001",0
"33126","262118","07/06/26 00:00:00",0,1,0,0,1,0,0,0,11500,0,9000,0,0,11500,"01",,1,2500,"Z001",0
"33126","937","07/06/26 00:00:00",0,1,0,0,1,0,0,0,3500,0,2600,0,0,3500,"01",,1,900,"Z001",0
"33126","858","07/06/26 00:00:00",0,1,0,0,1,0,0,0,2400,0,1400,0,0,2400,"01",,1,1000,"Z001",0
"33126","241912","07/06/26 00:00:00",0,1,0,0,1,0,0,0,300,0,66.57356608478803,0,0,300,"01",,1,233.426433915212,"Z001",0
"33126","6505","07/06/26 00:00:00",0,1,0,0,1,0,0,0,100,0,70.16778669724771,0,0,100,"01",,1,29.83221330275229,"Z001",0
"33226","252028","07/07/26 00:00:00",0,1,0,0,1,0,0,0,600,0,450,0,0,600,"01",,1,150,"Z001",0
"33226","251942","07/07/26 00:00:00",0,2,0,0,1,0,0,0,350,0,224.4761273209549,0,0,350,"01",,1,251.0477453580903,"Z001",0
"33226","6589","07/07/26 00:00:00",0,1,0,0,1,0,0,0,800,0,570,0,0,800,"01",,1,230,"Z001",0
"33226","6030","07/07/26 00:00:00",0,1,0,0,1,0,0,0,130,0,88.2442748091603,0,0,130,"01",,1,41.7557251908397,"Z001",0
"33226","252029","07/07/26 00:00:00",0,1,0,0,1,0,0,0,50,0,25,0,0,50,"01",,1,25,"Z001",0
"33026","262197","07/04/26 00:00:00",0,1,0,0,1,0,0,0,350,0,180,0,0,350,"01",,1,170,"Z001",0
"33026","262104","07/04/26 00:00:00",0,10,0,0,1,0,0,0,70,0,40,0,0,70,"01",,1,300,"Z001",0
"41626","262318","08/17/26 00:00:00",0,1,0,0,1,0,0,0,2200,0,2200,0,0,2200,"01",,1,0,"Z001",0
"41826","262235","08/17/26 00:00:00",0,1,0,0,1,0,0,0,3550,0,3177,0,0,3550,"01",,1,373,"Z001",0
"41726","262235","08/17/26 00:00:00",0,10,0,0,1,0,0,0,3480,0,3177,0,0,3480,"01",,1,3030,"Z001",0
"41726","262236","08/17/26 00:00:00",0,9,0,0,1,0,0,0,5700,0,5321,0,0,5700,"01",,1,3411,"Z001",0
"41726","262237","08/17/26 00:00:00",0,1,0,0,1,0,0,0,9500,0,8532,0,0,9500,"01",,1,968,"Z001",0
"33026","6030","07/04/26 00:00:00",0,2,0,0,1,0,0,0,130,0,88.2442748091603,0,0,130,"01",,1,83.5114503816794,"Z001",0
"33026","252043","07/04/26 00:00:00",0,1,0,0,1,0,0,0,150,0,107,0,0,150,"01",,1,43,"Z001",0
"29226","262274","07/10/26 00:00:00",2,0,1,0,0,0,0,0,180,2,180,0,0,0,"01",2180,1,0,"Z001",0
"28926","201761","07/09/26 00:00:00",5,0,1,0,0,0,0,0,400,5,391.4314285714286,0,0,0,"01",2175,1,0,"Z001",0
"30926","5969","06/29/26 00:00:00",0,1,0,0,1,0,0,0,30,0,17.98077403459781,0,0,30,"01",,1,12.01922596540219,"Z001",0
"30926","252047","06/29/26 00:00:00",0,10,0,0,1,0,0,1,5,0,0,0,0,5,"01",,1,50,"Z001",0
"32326","252049","07/06/26 00:00:00",0,1,0,0,1,0,0,0,23500,0,13175,0,0,23500,"01",,1,10325,"Z001",0
"32326","252065","07/06/26 00:00:00",0,4,0,0,1,0,0,0,15,0,6,0,0,15,"01",,1,36,"Z001",0
"32326","1032","07/06/26 00:00:00",0,1,0,0,1,0,0,0,500,0,382.2222222222222,0,0,500,"01",,1,117.7777777777778,"Z001",0
"32326","252047","07/06/26 00:00:00",0,8,0,0,1,0,0,1,5,0,0,0,0,5,"01",,1,40,"Z001",0
"32326","6498","07/06/26 00:00:00",0,3,0,0,1,0,0,1,100,0,0,0,0,100,"01",,1,300,"Z001",0
"32326","262146","07/06/26 00:00:00",0,50,0,0,1,0,0,1,140,0,0,0,0,140,"01",,1,7000,"Z001",0
"32526","262069","06/08/26 00:00:00",0,1,0,0,1,0,0,0,26000,0,25312.85114285714,0,0,26000,"01",,1,687.1488571428563,"Z001",0
"32426","262069","05/30/26 00:00:00",0,1,0,0,1,0,0,0,26000,0,25521.41857142857,0,0,26000,"01",,1,478.5814285714296,"Z001",0
"2526","6565","01/01/26 00:00:00",0,2,0,0,0,0,1,0,0,0,18000,0,0,0,"01",,0,0,"Z001",0
"28326","262255","04/01/26 00:00:00",1,0,1,0,0,0,0,0,78000,1,78000,0,0,0,"01",2163,1,0,"Z001",0
"32626","262228","06/10/26 00:00:00",0,1,0,0,1,0,0,0,95000,0,75000,0,0,95000,"01",,1,20000,"Z001",0
"32726","262255","05/02/26 00:00:00",0,1,0,0,1,0,0,0,98000,0,78000,0,0,98000,"01",,1,20000,"Z001",0
"28426","262269","07/07/26 00:00:00",6,0,1,0,0,0,0,0,166.67,6,166.67,0,0,0,"01",2164,1,0,"Z001",0
"32826","6555","07/07/26 00:00:00",0,2,0,0,1,0,0,0,75000,0,70000,0,0,75000,"01",,1,10000,"Z001",0
"28526","6477","07/07/26 00:00:00",20,0,1,0,0,0,0,0,24041.23,20,23159.91217391304,0,0,0,"01",2165,1,0,"Z001",0
"32926","6477","07/07/26 00:00:00",0,23,0,0,1,0,0,0,26000,0,23159.91217391304,0,0,26000,"01",,1,65322.02000000003,"Z001",0
"33026","252042","07/04/26 00:00:00",0,1,0,0,1,0,0,0,150,0,78,0,0,150,"01",,1,72,"Z001",0
"33026","262194","07/04/26 00:00:00",0,1,0,0,1,0,0,0,700,0,450,0,0,700,"01",,1,250,"Z001",0
"33026","262196","07/04/26 00:00:00",0,1,0,0,1,0,0,0,500,0,320,0,0,500,"01",,1,180,"Z001",0
"33026","6334","07/04/26 00:00:00",0,1,0,0,1,0,0,0,350,0,279.3376232854787,0,0,350,"01",,1,70.66237671452126,"Z001",0
"33026","6098","07/04/26 00:00:00",0,1,0,0,1,0,0,0,50,0,32.84396654074474,0,0,50,"01",,1,17.15603345925526,"Z001",0
"33026","6563","07/04/26 00:00:00",0,1,0,0,1,0,0,0,3600,0,2500,0,0,3600,"01",,1,1100,"Z001",0
"33026","252045","07/04/26 00:00:00",0,1,0,0,1,0,0,0,100,0,39.17464114832536,0,0,100,"01",,1,60.82535885167464,"Z001",0
"33026","211829","07/04/26 00:00:00",0,1,0,0,1,0,0,0,6100,0,3850,0,0,6100,"01",,1,2250,"Z001",0
"33026","6505","07/04/26 00:00:00",0,1,0,0,1,0,0,0,100,0,70.16778669724771,0,0,100,"01",,1,29.83221330275229,"Z001",0
"34026","262264","07/10/26 00:00:00",0,14,0,0,1,0,0,0,13000,0,10880,0,0,13000,"01",,1,29680,"Z001",0
"28226","262265","07/06/26 00:00:00",2,0,1,0,0,0,0,0,800,2,800,0,0,0,"01",2157,1,0,"Z001",0
"28226","262266","07/06/26 00:00:00",2,0,1,0,0,0,0,0,700,2,700,0,0,0,"01",2158,1,0,"Z001",0
"28226","262267","07/06/26 00:00:00",2,0,1,0,0,0,0,0,900,2,900,0,0,0,"01",2159,1,0,"Z001",0
"28226","6333","07/06/26 00:00:00",30,0,1,0,0,0,0,0,230,30,230,0,0,0,"01",2160,1,0,"Z001",0
"28226","6602","07/06/26 00:00:00",24,0,1,0,0,0,0,0,50,24,67.8841267243395,0,0,0,"01",2161,1,0,"Z001",0
