TransRefNo,Item,TDate,QntyIn,QntyOut,GRN,RevGRN,MINTrans,RevMIN,Disposal,Lse,Price,GRNBal,AvgPrice,StCn,Transfer,ActPrice,Company,SortOrder,Official,Profit,BinLoc,Production
"4425","5832","10/15/25 00:00:00",6,0,1,0,0,0,0,0,100,6,132.0823244552058,0,0,0,"01",663,0,0,"Z001",0
"4425","5762","10/15/25 00:00:00",50,0,1,0,0,0,0,0,9,50,9,0,0,0,"01",664,0,0,"Z001",0
"4425","6192","10/15/25 00:00:00",50,0,1,0,0,0,0,0,1,50,1.214285714285714,0,0,0,"01",665,0,0,"Z001",0
"4425","5969","10/15/25 00:00:00",30,0,1,0,0,0,0,0,13,30,16.11111111111111,0,0,0,"01",666,0,0,"Z001",0
"4425","5761","10/15/25 00:00:00",50,0,1,0,0,0,0,0,9,50,9,0,0,0,"01",667,0,0,"Z001",0
"4425","6098","10/15/25 00:00:00",20,0,1,0,0,0,0,0,21,20,27.55176470588235,0,0,0,"01",668,0,0,"Z001",0
"4425","251967","10/15/25 00:00:00",12,0,1,0,0,0,0,0,150,12,163.8888888888889,0,0,0,"01",669,0,0,"Z001",0
"4425","5956","10/15/25 00:00:00",50,0,1,0,0,0,0,0,10,50,10,0,0,0,"01",670,0,0,"Z001",0
"4425","251979","10/15/25 00:00:00",2,0,1,0,0,0,0,0,230,2,230,0,0,0,"01",671,0,0,"Z001",0
"4425","251980","10/15/25 00:00:00",2,0,1,0,0,0,0,0,220,2,220,0,0,0,"01",672,0,0,"Z001",0
"4425","251981","10/15/25 00:00:00",3,0,1,0,0,0,0,0,150,3,150,0,0,0,"01",673,0,0,"Z001",0
"4425","251982","10/15/25 00:00:00",7,0,1,0,0,0,0,0,90,7,90,0,0,0,"01",674,0,0,"Z001",0
"4425","251983","10/15/25 00:00:00",7,0,1,0,0,0,0,0,60,7,60,0,0,0,"01",675,0,0,"Z001",0
"4525","6218","10/20/25 00:00:00",2,0,1,0,0,0,0,0,3600,2,3840,0,0,0,"01",677,0,0,"Z001",0
"4525","6394","10/20/25 00:00:00",2,0,1,0,0,0,0,0,4200,2,4200,0,0,0,"01",678,0,0,"Z001",0
"4525","6129","10/20/25 00:00:00",2,0,1,0,0,0,0,0,4500,2,4500,0,0,0,"01",679,0,0,"Z001",0
"4525","6150","10/20/25 00:00:00",6,0,1,0,0,0,0,0,3400,6,3400,0,0,0,"01",680,0,0,"Z001",0
"4525","5704","10/20/25 00:00:00",3,0,1,0,0,0,0,0,3150,3,3150,0,0,0,"01",681,0,0,"Z001",0
"4525","251984","10/20/25 00:00:00",3,0,1,0,0,0,0,0,3150,3,3150,0,0,0,"01",682,0,0,"Z001",0
"4625","241923","10/15/25 00:00:00",30,0,1,0,0,0,0,0,280,30,280,0,0,0,"01",684,0,0,"Z001",0
"4725","5602","10/16/25 00:00:00",2,0,1,0,0,0,0,0,9000,2,9000,0,0,0,"01",685,0,0,"Z001",0
"4725","1711","10/16/25 00:00:00",2,0,1,0,0,0,0,0,2700,2,2700,0,0,0,"01",686,0,0,"Z001",0
"4725","211827","10/16/25 00:00:00",2,0,1,0,0,0,0,0,4000,2,4000,0,0,0,"01",687,0,0,"Z001",0
"4725","5612","10/16/25 00:00:00",4,0,1,0,0,0,0,0,6000,4,6000,0,0,0,"01",688,0,0,"Z001",0
"4825","6475","10/01/25 00:00:00",4,0,1,0,0,0,0,0,6453.3,4,6525.352000000001,0,0,0,"01",690,0,0,"Z001",0
"4825","6476","10/01/25 00:00:00",4,0,1,0,0,0,0,0,9775.5,4,9838.578,0,0,0,"01",691,0,0,"Z001",0
"4925","6363","10/01/25 00:00:00",10,0,1,0,0,0,0,0,112,10,112,0,0,0,"01",692,0,0,"Z001",0
"4925","6364","10/01/25 00:00:00",6,0,1,0,0,0,0,0,188,6,188,0,0,0,"01",693,0,0,"Z001",0
"4925","1691","10/01/25 00:00:00",6,0,1,0,0,0,0,0,225.01,6,225.01,0,0,0,"01",694,0,0,"Z001",0
"4925","201761","10/01/25 00:00:00",5,0,1,0,0,0,0,0,370.01,5,370.01,0,0,0,"01",695,0,0,"Z001",0
"4925","6616","10/01/25 00:00:00",100,0,1,0,0,0,0,0,150,100,132.0967741935484,0,0,0,"01",696,0,0,"Z001",0
"5025","791","10/01/25 00:00:00",10,0,1,0,0,0,0,0,625,10,625,0,0,0,"01",697,0,0,"Z001",0
"8025","1007","09/15/25 00:00:00",2,0,1,0,0,0,0,0,15000,2,15000,0,0,0,"01",891,0,0,"Z001",0
"8025","858","09/15/25 00:00:00",2,0,1,0,0,0,0,0,1400,2,1400,0,0,0,"01",892,0,0,"Z001",0
"8025","6563","09/15/25 00:00:00",2,0,1,0,0,0,0,0,2500,2,2500,0,0,0,"01",893,0,0,"Z001",0
"8025","251948","09/15/25 00:00:00",2,0,1,0,0,0,0,0,21000,2,21000,0,0,0,"01",894,0,0,"Z001",0
"8025","251949","09/15/25 00:00:00",2,0,1,0,0,0,0,0,24000,2,24000,0,0,0,"01",895,0,0,"Z001",0
"8025","251950","09/15/25 00:00:00",2,0,1,0,0,0,0,0,28000,2,28000,0,0,0,"01",896,0,0,"Z001",0
"8025","251946","09/15/25 00:00:00",2,0,1,0,0,0,0,0,800,2,800,0,0,0,"01",897,0,0,"Z001",0
"8025","1669","09/15/25 00:00:00",5,0,1,0,0,0,0,0,3500,5,3500,0,0,0,"01",898,0,0,"Z001",0
"8025","1717","09/15/25 00:00:00",5,0,1,0,0,0,0,0,4800,5,4800,0,0,0,"01",899,0,0,"Z001",0
"8025","6624","09/15/25 00:00:00",2,0,1,0,0,0,0,0,17000,2,17000,0,0,0,"01",900,0,0,"Z001",0
"6225","6229","09/30/25 00:00:00",5,0,1,0,0,0,0,0,360,5,360,0,0,0,"01",786,0,0,"Z001",0
"6225","1082","09/30/25 00:00:00",3,0,1,0,0,0,0,0,600,3,693.75,0,0,0,"01",787,0,0,"Z001",0
"6225","5969","09/30/25 00:00:00",40,0,1,0,0,0,0,0,20,40,17.66666666666667,0,0,0,"01",788,0,0,"Z001",0
"6225","6098","09/30/25 00:00:00",40,0,1,0,0,0,0,0,30,40,30.28166666666667,0,0,0,"01",789,0,0,"Z001",0
"6225","201762","09/30/25 00:00:00",5,0,1,0,0,0,0,0,600,5,600,0,0,0,"01",790,0,0,"Z001",0
"6225","251988","09/30/25 00:00:00",6,0,1,0,0,0,0,0,500,6,500,0,0,0,"01",791,0,0,"Z001",0
"6325","6130","09/20/25 00:00:00",2,0,1,0,0,0,0,0,4900,2,4900,0,0,0,"01",792,0,0,"Z001",0
"6325","6218","09/20/25 00:00:00",3,0,1,0,0,0,0,0,4000,3,4000,0,0,0,"01",793,0,0,"Z001",0
"6325","5692","09/20/25 00:00:00",12,0,1,0,0,0,0,0,2900,12,2900,0,0,0,"01",794,0,0,"Z001",0
"6525","6511","09/22/25 00:00:00",6,0,1,0,0,0,0,0,3200,6,3200,0,0,0,"01",796,0,0,"Z001",0
"6525","6107","09/22/25 00:00:00",2,0,1,0,0,0,0,0,5500,2,5500,0,0,0,"01",797,0,0,"Z001",0
"6525","6116","09/22/25 00:00:00",10,0,1,0,0,0,0,0,550,10,550,0,0,0,"01",798,0,0,"Z001",0
"6525","891","09/22/25 00:00:00",12,0,1,0,0,0,0,0,150,12,150,0,0,0,"01",799,0,0,"Z001",0
"6625","6099","09/25/25 00:00:00",70,0,1,0,0,0,0,0,85,70,85,0,0,0,"01",802,0,0,"Z001",0
"6625","6030","09/25/25 00:00:00",80,0,1,0,0,0,0,0,80,80,80,0,0,0,"01",803,0,0,"Z001",0
"8125","251957","09/18/25 00:00:00",5,0,1,0,0,0,0,0,1900,5,1185.368,0,0,0,"01",901,1,0,"Z001",0
"8125","241931","09/18/25 00:00:00",5,0,1,0,0,0,0,0,2600,5,1802,0,0,0,"01",902,1,0,"Z001",0
"8125","251953","09/18/25 00:00:00",4,0,1,0,0,0,0,0,2300,4,718.3709677419355,0,0,0,"01",903,1,0,"Z001",0
"8125","251938","09/18/25 00:00:00",4,0,1,0,0,0,0,0,2300,4,1505.667741935484,0,0,0,"01",904,1,0,"Z001",0
"8125","241910","09/18/25 00:00:00",2,0,1,0,0,0,0,0,13500,2,10219.95454545455,0,0,0,"01",905,1,0,"Z001",0
"8125","201789","09/18/25 00:00:00",100,0,1,0,0,0,0,0,45,100,45,0,0,0,"01",908,1,0,"Z001",0
"7825","201725","09/01/25 00:00:00",10,0,1,0,0,0,0,0,6650,10,6650,0,0,0,"01",873,0,0,"Z001",0
"7525","231902","10/08/25 00:00:00",2,0,1,0,0,0,0,0,5150.16,2,5521.497142857143,0,0,0,"01",858,0,0,"Z001",0
"7525","1004","10/08/25 00:00:00",6,0,1,0,0,0,0,0,392.08,6,392.08,0,0,0,"01",859,0,0,"Z001",0
"7525","6612","10/08/25 00:00:00",6,0,1,0,0,0,0,0,540.84,6,540.84,0,0,0,"01",860,0,0,"Z001",0
"7525","6608","10/08/25 00:00:00",6,0,1,0,0,0,0,0,737.1900000000001,6,737.1900000000001,0,0,0,"01",861,0,0,"Z001",0
"7525","6613","10/08/25 00:00:00",6,0,1,0,0,0,0,0,1432.89,6,1432.89,0,0,0,"01",862,0,0,"Z001",0
"7525","251946","10/08/25 00:00:00",2,0,1,0,0,0,0,0,894.36,2,824.5813333333333,0,0,0,"01",863,0,0,"Z001",0
"7525","251965","10/08/25 00:00:00",2,0,1,0,0,0,0,0,967.4400000000001,2,1013.72,0,0,0,"01",864,0,0,"Z001",0
"7525","6275","10/08/25 00:00:00",2,0,1,0,0,0,0,0,1026.6,2,1026.6,0,0,0,"01",865,0,0,"Z001",0
"7525","962","10/08/25 00:00:00",24,0,1,0,0,0,0,0,454.36,24,454.36,0,0,0,"01",866,0,0,"Z001",0
"7625","5984","09/01/25 00:00:00",120,0,1,0,0,0,0,0,30,120,30,0,0,0,"01",867,0,0,"Z001",0
"7725","5817","09/22/25 00:00:00",10,0,1,0,0,0,0,0,7700,10,7700,0,0,0,"01",868,0,0,"Z001",0
"7925","771","09/24/25 00:00:00",3,0,1,0,0,0,0,0,34000,3,34000,0,0,0,"01",882,0,0,"Z001",0
"7925","6131","09/24/25 00:00:00",3,0,1,0,0,0,0,0,43000,3,43000,0,0,0,"01",883,0,0,"Z001",0
"7925","6555","09/24/25 00:00:00",2,0,1,0,0,0,0,0,70000,2,70000,0,0,0,"01",884,0,0,"Z001",0
"6125","6332","09/16/25 00:00:00",10,0,1,0,0,0,0,0,190,10,190,0,0,0,"01",768,0,0,"Z001",0
"6125","5833","09/16/25 00:00:00",3,0,1,0,0,0,0,0,550.24,3,550.24,0,0,0,"01",769,0,0,"Z001",0
"6125","757","09/16/25 00:00:00",5,0,1,0,0,0,0,0,1350,5,1350,0,0,0,"01",770,0,0,"Z001",0
"6125","836","09/16/25 00:00:00",36,0,1,0,0,0,0,0,230,36,230,0,0,0,"01",771,0,0,"Z001",0
"6125","875","09/16/25 00:00:00",2,0,1,0,0,0,0,0,850,2,850,0,0,0,"01",772,0,0,"Z001",0
"6125","251990","09/16/25 00:00:00",30,0,1,0,0,0,0,0,60,30,60,0,0,0,"01",773,0,0,"Z001",0
"6125","251946","09/16/25 00:00:00",5,0,1,0,0,0,0,0,950,5,907.1428571428571,0,0,0,"01",774,0,0,"Z001",0
"6125","6338","09/16/25 00:00:00",20,0,1,0,0,0,0,0,100,20,100,0,0,0,"01",775,0,0,"Z001",0
"6125","6399","09/16/25 00:00:00",12,0,1,0,0,0,0,0,110,12,110,0,0,0,"01",776,0,0,"Z001",0
"6225","6358","09/30/25 00:00:00",50,0,1,0,0,0,0,0,120,50,120,0,0,0,"01",777,0,0,"Z001",0
"6225","6589","09/30/25 00:00:00",10,0,1,0,0,0,0,0,570,10,570,0,0,0,"01",778,0,0,"Z001",0
"6225","251969","09/30/25 00:00:00",18,0,1,0,0,0,0,0,500,18,312.5,0,0,0,"01",779,0,0,"Z001",0
"6225","251970","09/30/25 00:00:00",12,0,1,0,0,0,0,0,480,12,284,0,0,0,"01",780,0,0,"Z001",0
"6225","251966","09/30/25 00:00:00",4,0,1,0,0,0,0,0,180,4,180,0,0,0,"01",781,0,0,"Z001",0
"6225","251967","09/30/25 00:00:00",4,0,1,0,0,0,0,0,250,4,175,0,0,0,"01",782,0,0,"Z001",0
"6225","251968","09/30/25 00:00:00",4,0,1,0,0,0,0,0,400,4,400,0,0,0,"01",783,0,0,"Z001",0
"6225","5797","09/30/25 00:00:00",5,0,1,0,0,0,0,0,800,5,1055.75,0,0,0,"01",784,0,0,"Z001",0
"6225","231903","09/30/25 00:00:00",5000,0,1,0,0,0,0,0,1.09,5000,1.09,0,0,0,"01",785,0,0,"Z001",0
"5125","944","10/21/25 00:00:00",20,0,1,0,0,0,0,0,220,20,220,0,0,0,"01",698,0,0,"Z001",0
"5125","6173","10/21/25 00:00:00",20,0,1,0,0,0,0,0,135,20,90,0,0,0,"01",699,0,0,"Z001",0
"5125","1342","10/21/25 00:00:00",20,0,1,0,0,0,0,0,15,20,15,0,0,0,"01",700,0,0,"Z001",0
"5125","1341","10/21/25 00:00:00",50,0,1,0,0,0,0,0,25,50,25,0,0,0,"01",701,0,0,"Z001",0
"5125","241929","10/21/25 00:00:00",30,0,1,0,0,0,0,0,15,30,7.406779661016949,0,0,0,"01",702,0,0,"Z001",0
"5225","6127","10/20/25 00:00:00",100,0,1,0,0,0,0,0,130,100,130,0,0,0,"01",703,0,0,"Z001",0
"5225","251985","10/20/25 00:00:00",240,0,1,0,0,0,0,0,52.5,240,52.5,0,0,0,"01",704,0,0,"Z001",0
"5225","6602","10/20/25 00:00:00",240,0,1,0,0,0,0,0,72.5,240,70.21683890577508,0,0,0,"01",705,0,0,"Z001",0
"5225","757","10/20/25 00:00:00",5,0,1,0,0,0,0,0,1350,5,1350,0,0,0,"01",706,0,0,"Z001",0
"5225","251986","10/20/25 00:00:00",4,0,1,0,0,0,0,0,750,4,750,0,0,0,"01",707,0,0,"Z001",0
"5225","251988","10/20/25 00:00:00",4,0,1,0,0,0,0,0,900,4,660,0,0,0,"01",708,0,0,"Z001",0
"5325","6192","10/23/25 00:00:00",1000,0,1,0,0,0,0,0,3,1000,2.883177570093458,0,0,0,"01",709,0,0,"Z001",0
"5325","5956","10/23/25 00:00:00",250,0,1,0,0,0,0,0,16,250,14.29799426934097,0,0,0,"01",710,0,0,"Z001",0
"5425","1032","10/16/25 00:00:00",25,0,1,0,0,0,0,0,400,25,400,0,0,0,"01",711,0,0,"Z001",0
"5225","6334","10/20/25 00:00:00",30,0,1,0,0,0,0,0,255,30,255,0,0,0,"01",712,0,0,"Z001",0
"5225","6338","10/20/25 00:00:00",20,0,1,0,0,0,0,0,100,20,100,0,0,0,"01",713,0,0,"Z001",0
"5225","251990","10/20/25 00:00:00",30,0,1,0,0,0,0,0,60,30,60,0,0,0,"01",714,0,0,"Z001",0
"5225","1400","10/20/25 00:00:00",1369,0,1,0,0,0,0,0,0.53,1369,0.53,0,0,0,"01",715,0,0,"Z001",0
"5225","251989","10/20/25 00:00:00",192,0,1,0,0,0,0,0,2.6,192,2.6,0,0,0,"01",716,0,0,"Z001",0
"5225","251991","10/20/25 00:00:00",20,0,1,0,0,0,0,0,165,20,165,0,0,0,"01",717,0,0,"Z001",0
"5525","6025","10/16/25 00:00:00",19,0,1,0,0,0,0,0,61.75,19,61.75,0,0,0,"01",718,0,0,"Z001",0
"5525","6296","10/16/25 00:00:00",15,0,1,0,0,0,0,0,76,15,76,0,0,0,"01",719,0,0,"Z001",0
"5525","251992","10/16/25 00:00:00",4,0,1,0,0,0,0,0,821.75,4,821.75,0,0,0,"01",720,0,0,"Z001",0
"5525","251993","10/16/25 00:00:00",2,0,1,0,0,0,0,0,1596,2,1596,0,0,0,"01",721,0,0,"Z001",0
"5525","251994","10/16/25 00:00:00",3,0,1,0,0,0,0,0,370.5,3,370.5,0,0,0,"01",722,0,0,"Z001",0
"5525","251995","10/16/25 00:00:00",2,0,1,0,0,0,0,0,1757.5,2,1757.5,0,0,0,"01",723,0,0,"Z001",0
"5525","251996","10/16/25 00:00:00",6,0,1,0,0,0,0,0,2080.5,6,2080.5,0,0,0,"01",724,0,0,"Z001",0
"5525","251997","10/16/25 00:00:00",6,0,1,0,0,0,0,0,384.75,6,384.75,0,0,0,"01",725,0,0,"Z001",0
"5525","251998","10/16/25 00:00:00",2,0,1,0,0,0,0,0,5695.25,2,5695.25,0,0,0,"01",726,0,0,"Z001",0
"5525","251999","10/16/25 00:00:00",6,0,1,0,0,0,0,0,285,6,285,0,0,0,"01",727,0,0,"Z001",0
"5525","252000","10/16/25 00:00:00",5,0,1,0,0,0,0,0,76,5,76,0,0,0,"01",728,0,0,"Z001",0
"5525","252001","10/16/25 00:00:00",5,0,1,0,0,0,0,0,99.75,5,99.75,0,0,0,"01",729,0,0,"Z001",0
"5525","252002","10/16/25 00:00:00",5,0,1,0,0,0,0,0,128.25,5,128.25,0,0,0,"01",730,0,0,"Z001",0
"5625","252003","10/16/25 00:00:00",1,0,1,0,0,0,0,0,20000,1,20000,0,0,0,"01",731,0,0,"Z001",0
"5625","252004","10/16/25 00:00:00",1,0,1,0,0,0,0,0,22000,1,22000,0,0,0,"01",732,0,0,"Z001",0
"5625","252005","10/16/25 00:00:00",1,0,1,0,0,0,0,0,24500,1,24500,0,0,0,"01",733,0,0,"Z001",0
"5625","252006","10/16/25 00:00:00",1,0,1,0,0,0,0,0,22500,1,22500,0,0,0,"01",734,0,0,"Z001",0
"5625","252007","10/16/25 00:00:00",1,0,1,0,0,0,0,0,25500,1,25500,0,0,0,"01",735,0,0,"Z001",0
"5625","252008","10/16/25 00:00:00",1,0,1,0,0,0,0,0,34000,1,34000,0,0,0,"01",736,0,0,"Z001",0
"5725","6100","10/16/25 00:00:00",600,0,1,0,0,0,0,0,5,600,5,0,0,0,"01",737,0,0,"Z001",0
"5725","6272","10/16/25 00:00:00",274,0,1,0,0,0,0,0,6,274,6,0,0,0,"01",738,0,0,"Z001",0
"5725","241929","10/16/25 00:00:00",560,0,1,0,0,0,0,0,7,560,7,0,0,0,"01",739,0,0,"Z001",0
"5725","5757","10/16/25 00:00:00",1500,0,1,0,0,0,0,0,6,1500,6,0,0,0,"01",740,0,0,"Z001",0
"2025","914","09/27/25 00:00:00",1,0,1,0,0,0,0,0,19366.2,1,19642.6,0,0,0,"01",519,0,0,"Z001",0
"8225","241926","08/01/25 00:00:00",2,0,1,0,0,0,0,0,99979.03,2,99979.03,0,0,0,"01",909,0,0,"Z001",0
"8225","241916","08/01/25 00:00:00",3,0,1,0,0,0,0,0,175175.83,3,175175.83,0,0,0,"01",910,0,0,"Z001",0
"8225","251947","08/01/25 00:00:00",4,0,1,0,0,0,0,0,237862.61,4,237862.61,0,0,0,"01",911,0,0,"Z001",0
"8325","6583","09/01/25 00:00:00",1,0,1,0,0,0,0,0,1000,1,1000,0,0,0,"01",912,0,0,"Z001",0
"8325","5968","09/01/25 00:00:00",23,0,1,0,0,0,0,0,10,23,10,0,0,0,"01",913,0,0,"Z001",0
"8325","5792","09/01/25 00:00:00",4,0,1,0,0,0,0,0,49.99,4,49.99,0,0,0,"01",914,0,0,"Z001",0
"8325","241912","09/01/25 00:00:00",5,0,1,0,0,0,0,0,200,5,200,0,0,0,"01",915,0,0,"Z001",0
"6025","6515","09/25/25 00:00:00",5,0,1,0,0,0,0,0,500,5,500,0,0,0,"01",916,0,0,"Z001",0
"6625","6515","09/25/25 00:00:00",5,0,1,0,0,0,0,0,560,5,530,0,0,0,"01",917,0,0,"Z001",0
"8425","6396","09/24/25 00:00:00",3,0,1,0,0,0,0,0,3770,3,3770,0,0,0,"01",918,0,0,"Z001",0
"8425","5797","09/24/25 00:00:00",3,0,1,0,0,0,0,0,1482,3,1482,0,0,0,"01",919,0,0,"Z001",0
"8425","5798","09/24/25 00:00:00",3,0,1,0,0,0,0,0,1417,3,1417,0,0,0,"01",920,0,0,"Z001",0
"8425","5799","09/24/25 00:00:00",2,0,1,0,0,0,0,0,1417.23,2,1417.23,0,0,0,"01",921,0,0,"Z001",0
"8425","5796","09/24/25 00:00:00",2,0,1,0,0,0,0,0,2285,2,2285,0,0,0,"01",922,0,0,"Z001",0
"8425","5795","09/24/25 00:00:00",2,0,1,0,0,0,0,0,2346.5,2,2346.5,0,0,0,"01",923,0,0,"Z001",0
"8525","5832","01/01/25 00:00:00",6,0,1,0,0,0,0,0,100,6,100,0,0,0,"01",928,0,0,"Z001",0
"7925","251935","09/24/25 00:00:00",2,0,1,0,0,0,0,0,20000,2,20000,0,0,0,"01",885,0,0,"Z001",0
"8025","251963","09/15/25 00:00:00",24,0,1,0,0,0,0,0,5500,24,5500,0,0,0,"01",886,0,0,"Z001",0
"8025","251964","09/15/25 00:00:00",4,0,1,0,0,0,0,0,13500,4,13500,0,0,0,"01",887,0,0,"Z001",0
"8025","6625","09/15/25 00:00:00",4,0,1,0,0,0,0,0,16000,4,16000,0,0,0,"01",888,0,0,"Z001",0
"4225","1563","10/10/25 00:00:00",2,0,1,0,0,0,0,0,16000,2,16000,0,0,0,"01",658,0,0,"Z001",0
"4225","999","10/10/25 00:00:00",5,0,1,0,0,0,0,0,5700,5,5700,0,0,0,"01",659,0,0,"Z001",0
"4325","251950","10/06/25 00:00:00",4,0,1,0,0,0,0,0,27750,4,27833.33333333333,0,0,0,"01",660,0,0,"Z001",0
"4325","6565","10/06/25 00:00:00",3,0,1,0,0,0,0,0,18000,3,18000,0,0,0,"01",661,0,0,"Z001",0
"4325","6554","10/06/25 00:00:00",2,0,1,0,0,0,0,0,16000,2,16250,0,0,0,"01",662,0,0,"Z001",0
"625","6616","09/27/25 00:00:00",150,0,1,0,0,0,0,0,120,150,120,0,0,0,"01",447,0,0,"Z001",0
"625","862","09/27/25 00:00:00",90,0,1,0,0,0,0,0,120,90,120,0,0,0,"01",448,0,0,"Z001",0
"625","251941","09/27/25 00:00:00",20,0,1,0,0,0,0,0,325,20,325,0,0,0,"01",449,0,0,"Z001",0
"625","251942","09/27/25 00:00:00",40,0,1,0,0,0,0,0,240,40,240,0,0,0,"01",450,0,0,"Z001",0
"2325","6307","10/01/25 00:00:00",10,0,1,0,0,0,0,0,800,10,800,0,0,0,"01",527,0,0,"Z001",0
"2425","6346","10/01/25 00:00:00",72,0,1,0,0,0,0,0,434,72,428.1578947368421,0,0,0,"01",528,0,0,"Z001",0
"3525","6471","10/06/25 00:00:00",140,0,1,0,0,0,0,0,2536.5,140,2529.576504713561,0,0,0,"01",590,0,0,"Z001",0
"3525","6474","10/06/25 00:00:00",120,0,1,0,0,0,0,0,4265.36,120,4255.912813559322,0,0,0,"01",591,0,0,"Z001",0
"3525","6475","10/06/25 00:00:00",20,0,1,0,0,0,0,0,6813.56,20,6755.9184,0,0,0,"01",592,0,0,"Z001",0
"3525","6476","10/06/25 00:00:00",29,0,1,0,0,0,0,0,10090.89,29,10053.78529411765,0,0,0,"01",593,0,0,"Z001",0
"3525","6477","10/06/25 00:00:00",4,0,1,0,0,0,0,0,17284.46,4,17284.46,0,0,0,"01",594,0,0,"Z001",0
"3525","1084","10/06/25 00:00:00",1,0,1,0,0,0,0,0,4438.25,1,4438.25,0,0,0,"01",595,0,0,"Z001",0
"3525","6479","10/06/25 00:00:00",2,0,1,0,0,0,0,0,9715.049999999999,2,9715.049999999999,0,0,0,"01",596,0,0,"Z001",0
"3525","6478","10/06/25 00:00:00",1,0,1,0,0,0,0,0,8084.74,1,8084.74,0,0,0,"01",597,0,0,"Z001",0
"3525","6481","10/06/25 00:00:00",2,0,1,0,0,0,0,0,13316.43,2,13316.43,0,0,0,"01",598,0,0,"Z001",0
"3525","6483","10/06/25 00:00:00",1,0,1,0,0,0,0,0,28214.73,1,28214.73,0,0,0,"01",599,0,0,"Z001",0
"4125","251977","10/14/25 00:00:00",1,0,1,0,0,0,0,0,12000,1,12000,0,0,0,"01",655,0,0,"Z001",0
"4125","251978","10/14/25 00:00:00",1,0,1,0,0,0,0,0,4700,1,4700,0,0,0,"01",656,0,0,"Z001",0
"4125","6229","10/14/25 00:00:00",10,0,1,0,0,0,0,0,900,10,720,0,0,0,"01",657,0,0,"Z001",0
"5825","6471","09/16/25 00:00:00",60,0,1,0,0,0,0,0,2536.5,60,2536.5,0,0,0,"01",741,0,0,"Z001",0
"5825","6474","09/16/25 00:00:00",60,0,1,0,0,0,0,0,4265.37,60,4265.37,0,0,0,"01",742,0,0,"Z001",0
"5825","6475","09/16/25 00:00:00",2,0,1,0,0,0,0,0,6813.56,2,6813.56,0,0,0,"01",743,0,0,"Z001",0
"5825","6476","09/16/25 00:00:00",2,0,1,0,0,0,0,0,10090.89,2,10090.89,0,0,0,"01",744,0,0,"Z001",0
"5825","6477","09/16/25 00:00:00",2,0,1,0,0,0,0,0,17284.46,2,17284.46,0,0,0,"01",745,0,0,"Z001",0
"5925","6474","09/09/25 00:00:00",4,0,1,0,0,0,0,0,4265.37,4,4265.37,0,0,0,"01",746,0,0,"Z001",0
"6025","5832","09/25/25 00:00:00",50,0,1,0,0,0,0,0,140,50,135.7142857142857,0,0,0,"01",747,0,0,"Z001",0
"6025","6189","09/25/25 00:00:00",20,0,1,0,0,0,0,0,350,20,350,0,0,0,"01",748,0,0,"Z001",0
"6025","1674","09/25/25 00:00:00",10,0,1,0,0,0,0,0,2000,10,2000,0,0,0,"01",749,0,0,"Z001",0
"9425","5817","10/29/25 00:00:00",37,0,1,0,0,0,0,0,7250,37,7293.90243902439,0,0,0,"01",975,0,0,"Z001",0
"9525","973","11/18/25 00:00:00",8,0,1,0,0,0,0,0,750,8,750,0,0,0,"01",976,0,0,"Z001",0
"9625","898","11/06/25 00:00:00",5,0,1,0,0,0,0,0,25000,5,25000,0,0,0,"01",977,0,0,"Z001",0
"9625","771","11/06/25 00:00:00",5,0,1,0,0,0,0,0,37000,5,36142.85714285714,0,0,0,"01",978,0,0,"Z001",0
"9725","252030","11/03/25 00:00:00",10,0,1,0,0,0,0,0,90,10,90,0,0,0,"01",979,0,0,"Z001",0
"9725","252031","11/03/25 00:00:00",10,0,1,0,0,0,0,0,125,10,125,0,0,0,"01",980,0,0,"Z001",0
"9725","252032","11/03/25 00:00:00",10,0,1,0,0,0,0,0,159.99,10,159.99,0,0,0,"01",981,0,0,"Z001",0
"9725","252033","11/03/25 00:00:00",5,0,1,0,0,0,0,0,400,5,400,0,0,0,"01",982,0,0,"Z001",0
"9725","252034","11/03/25 00:00:00",10,0,1,0,0,0,0,0,200,10,200,0,0,0,"01",983,0,0,"Z001",0
"9725","252035","11/03/25 00:00:00",5,0,1,0,0,0,0,0,265,5,265,0,0,0,"01",984,0,0,"Z001",0
"9725","252036","11/03/25 00:00:00",5,0,1,0,0,0,0,0,235,5,235,0,0,0,"01",985,0,0,"Z001",0
"9725","252037","11/03/25 00:00:00",10,0,1,0,0,0,0,0,305,10,305,0,0,0,"01",986,0,0,"Z001",0
"9725","252038","11/03/25 00:00:00",5,0,1,0,0,0,0,0,565,5,565,0,0,0,"01",987,0,0,"Z001",0
"9825","928","11/27/25 00:00:00",2,0,1,0,0,0,0,0,2900,2,2900,0,0,0,"01",988,0,0,"Z001",0
"9825","924","11/27/25 00:00:00",1,0,1,0,0,0,0,0,6800,1,6800,0,0,0,"01",989,0,0,"Z001",0
"9925","251952","11/10/25 00:00:00",2,0,1,0,0,0,0,0,971.29,2,971.29,0,0,0,"01",990,0,0,"Z001",0
"9925","251951","11/10/25 00:00:00",3,0,1,0,0,0,0,0,1410.17,3,1410.17,0,0,0,"01",991,0,0,"Z001",0
"10025","944","12/02/25 00:00:00",20,0,1,0,0,0,0,0,220,20,220,0,0,0,"01",993,0,0,"Z001",0
