GRNNo,LPONo,TDate,DNote,Item,Quantity,Price,VATAmount,NetAmount,Amount,Posted,Balance,SortOrder,Pick,VAT,Credit,Supplier,CurrMonth,Days,RefNo,Cash,BatchNo,Expiry,Blank,Quantity2,Price2,Return,UserName,Official,Remarks,Cancelled,B4,Curr,AVGPrice,AVGPrice2,StCn,Company,GoodsRet,Transfer,VATIncl,Discount,CostPrice,CostPrice2,Ref,BBF,BinLoc,InvNo,NetPrice
"5525",,"10/16/25 00:00:00",,"6296",15,76,0,1140,1140,0,1140,719,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,76,1,,0,"Z001",,76
"5525",,"10/16/25 00:00:00",,"251992",4,821.75,0,3287,3287,0,3287,720,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,821.75,-1,,0,"Z001",,821.75
"5525",,"10/16/25 00:00:00",,"251993",2,1596,0,3192,3192,0,3192,721,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,1596,-1,,0,"Z001",,1596
"5525",,"10/16/25 00:00:00",,"251994",3,370.5,0,1111.5,1111.5,0,1111.5,722,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,370.5,-1,,0,"Z001",,370.5
"5525",,"10/16/25 00:00:00",,"251995",2,1757.5,0,3515,3515,0,3515,723,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,1757.5,-1,,0,"Z001",,1757.5
"5525",,"10/16/25 00:00:00",,"251996",6,2080.5,0,12483,12483,0,12483,724,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,2080.5,-1,,0,"Z001",,2080.5
"5525",,"10/16/25 00:00:00",,"251997",6,384.75,0,2308.5,2308.5,0,2308.5,725,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,384.75,-1,,0,"Z001",,384.75
"5525",,"10/16/25 00:00:00",,"251998",2,5695.25,0,11390.5,11390.5,0,11390.5,726,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,5695.25,-1,,0,"Z001",,5695.25
"5525",,"10/16/25 00:00:00",,"251999",6,285,0,1710,1710,0,1710,727,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,285,-1,,0,"Z001",,285
"5525",,"10/16/25 00:00:00",,"252000",5,76,0,380,380,0,380,728,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,76,-1,,0,"Z001",,76
"5525",,"10/16/25 00:00:00",,"252001",5,99.75,0,498.75,498.75,0,498.75,729,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,99.75,-1,,0,"Z001",,99.75
"5525",,"10/16/25 00:00:00",,"252002",5,128.25,0,641.25,641.25,0,641.25,730,0,0,0,371,"10. OCTOBER",-1,"5525",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,128.25,-1,,0,"Z001",,128.25
"5625",,"10/16/25 00:00:00",,"252003",1,20000,0,20000,20000,0,20000,731,0,0,0,372,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,20000,-1,,0,"Z001",,20000
"5625",,"10/16/25 00:00:00",,"252004",1,22000,0,22000,22000,0,22000,732,0,0,0,372,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,22000,-1,,0,"Z001",,22000
"5625",,"10/16/25 00:00:00",,"252005",1,24500,0,24500,24500,0,24500,733,0,0,0,372,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,24500,-1,,0,"Z001",,24500
"5625",,"10/16/25 00:00:00",,"252006",1,22500,0,22500,22500,0,22500,734,0,0,0,372,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,22500,-1,,0,"Z001",,22500
"5625",,"10/16/25 00:00:00",,"252007",1,25500,0,25500,25500,0,25500,735,0,0,0,372,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,25500,-1,,0,"Z001",,25500
"5625",,"10/16/25 00:00:00",,"252008",1,34000,0,34000,34000,0,34000,736,0,0,0,372,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,34000,-1,,0,"Z001",,34000
"5725",,"10/16/25 00:00:00",,"6100",600,5,0,3000,3000,0,3000,737,0,0,0,358,"10. OCTOBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,5,1,,0,"Z001",,5
"5725",,"10/16/25 00:00:00",,"6272",274,6,0,1644,1644,0,1644,738,0,0,0,358,"10. OCTOBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,6,1,,0,"Z001",,6
"5725",,"10/16/25 00:00:00",,"241929",560,7,0,3920,3920,0,3920,739,0,0,0,358,"10. OCTOBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,7,1,,0,"Z001",,7
"2025",,"09/27/25 00:00:00",,"914",1,19366.2,0,19366.2,19366.2,0,19366.2,519,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,19366.2,1,,0,"Z001",,19366.199
"8225",,"08/01/25 00:00:00",,"241926",2,99979.03,0,199958.06,199958.06,0,146300,909,0,0,0,353,"8. AUGUST",-1,,1,,,1,0,1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,99979.03,1,,0,"Z001",,73150
"8225",,"08/01/25 00:00:00",,"241916",3,175175.83,0,525527.49,525527.49,0,384504,910,0,0,0,353,"8. AUGUST",-1,,1,,,1,0,1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,175175.83,1,,0,"Z001",,128168
"8225",,"08/01/25 00:00:00",,"251947",4,237862.61,0,951450.4399999999,951450.4399999999,0,696132,911,0,0,0,353,"8. AUGUST",-1,,1,,,1,0,1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,237862.61,1,,0,"Z001",,174033
"8325",,"09/01/25 00:00:00",,"6583",1,1000,0,1000,1000,0,1000,912,0,0,0,353,"9. SEPTEMBER",-1,"8325",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,1000,-1,,0,"Z001",,1000
"8325",,"09/01/25 00:00:00",,"5968",23,10,0,230,230,0,230,913,0,0,0,353,"9. SEPTEMBER",-1,"8325",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,10,-1,,0,"Z001",,10
"8325",,"09/01/25 00:00:00",,"5792",4,49.99,0,199.96,199.96,0,199.96,914,0,0,0,353,"9. SEPTEMBER",-1,"8325",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,49.99,-1,,0,"Z001",,49.990002
"6025",,"09/25/25 00:00:00",,"6515",5,500,0,2500,2500,0,2500,916,0,0,0,346,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,500,-1,,0,"Z001",,500
"6625",,"09/25/25 00:00:00",,"6515",5,560,0,2800,2800,0,2800,917,0,0,0,350,"9. SEPTEMBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,560,1,,0,"Z001",,560
"8425",,"09/24/25 00:00:00",,"6396",3,3770,0,11310,11310,0,11310,918,0,0,0,348,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,3770,-1,,0,"Z001",,3770
"8425",,"09/24/25 00:00:00",,"5797",3,1482,0,4446,4446,0,4446,919,0,0,0,348,"9. SEPTEMBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,1482,1,,0,"Z001",,1482
"8425",,"09/24/25 00:00:00",,"5798",3,1417,0,4251,4251,0,4251,920,0,0,0,348,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,1417,-1,,0,"Z001",,1417
"8425",,"09/24/25 00:00:00",,"5799",2,1417.23,0,2834.46,2834.46,0,2834.46,921,0,0,0,348,"9. SEPTEMBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,1417.23,1,,0,"Z001",,1417.23
"8425",,"09/24/25 00:00:00",,"5796",2,2285,0,4570,4570,0,4570,922,0,0,0,348,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,2285,-1,,0,"Z001",,2285
"8425",,"09/24/25 00:00:00",,"5795",2,2346.5,0,4693,4693,0,4693,923,0,0,0,348,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,2346.5,-1,,0,"Z001",,2346.5
"1525",,"11/01/25 00:00:00",,"1084",0,0,0,0,0,0,0,926,0,0,0,0,"11. NOVEMBER",-1,,0,,,1,90,0,0,"SAID",0,,0,0,1,0,0,1,"01",0,0,0,0,0,0,,0,"Z001",,0
"1525",,"11/01/25 00:00:00",,"6481",0,0,0,0,0,0,0,927,0,0,0,0,"11. NOVEMBER",-1,,0,,,1,90,0,0,"SAID",0,,0,0,1,0,0,1,"01",0,0,0,0,0,0,,0,"Z001",,0
"8525",,"01/01/25 00:00:00",,"5832",6,100,0,600,600,0,600,928,0,0,0,353,"1. JANUARY",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,100,1,,0,"Z001",,100
"7925",,"09/24/25 00:00:00",,"251935",2,20000,0,40000,40000,0,40000,885,0,0,0,349,"9. SEPTEMBER",-1,"7925",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,20000,-1,,0,"Z001",,20000
"8025",,"09/15/25 00:00:00",,"251963",24,5500,0,132000,132000,0,132000,886,0,0,0,364,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,5500,-1,,0,"Z001",,5500
"8025",,"09/15/25 00:00:00",,"251964",4,13500,0,54000,54000,0,54000,887,0,0,0,364,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,13500,-1,,0,"Z001",,13500
"4225","BENJAMIN","10/10/25 00:00:00",,"1563",2,16000,0,32000,32000,0,32000,658,0,0,0,353,"10. OCTOBER",-1,"4225",1,,,1,0,-1,0,"SUPPORT",1,"BENJAMIN /DIANI ",0,0,1,0,0,0,"01",0,0,1,0,16000,-1,,0,"Z001",,16000
"4225","BENJAMIN","10/10/25 00:00:00",,"999",5,5700,0,28500,28500,0,28500,659,0,0,0,353,"10. OCTOBER",-1,"4225",1,,,1,0,1,0,"SUPPORT",1,"BENJAMIN /DIANI ",0,0,1,0,0,0,"01",0,0,1,0,5700,1,,0,"Z001",,5700
"4325",,"10/06/25 00:00:00",,"251950",4,27750,0,111000,111000,0,111000,660,0,0,0,364,"10. OCTOBER",-1,"4325",1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,27750,1,,0,"Z001",,27750
"4325",,"10/06/25 00:00:00",,"6565",3,18000,0,54000,54000,0,54000,661,0,0,0,364,"10. OCTOBER",-1,"4325",1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,18000,1,,0,"Z001",,18000
"4325",,"10/06/25 00:00:00",,"6554",2,16000,0,32000,32000,0,32000,662,0,0,0,364,"10. OCTOBER",-1,"4325",1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,16000,1,,0,"Z001",,16000
"2325",,"10/01/25 00:00:00",,"6307",10,800,0,8000,8000,0,8000,527,0,0,0,357,"10. OCTOBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,800,1,,0,"Z001",,800
"2425",,"10/01/25 00:00:00",,"6346",72,434,0,31248,31248,0,31248,528,0,0,0,361,"10. OCTOBER",-1,"2425",1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,434,1,,0,"Z001",,434
"3525",,"10/06/25 00:00:00",,"6471",140,2536.5,0,355110,355110,0,355110,590,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,1521.7,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,2536.5,1521.7,,0,"Z001",,2536.5
"3525",,"10/06/25 00:00:00",,"6474",120,4265.36,0,511843.2,511843.2,0,511843.2,591,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,2473.14,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,4265.36,2473.14,,0,"Z001",,4265.3599
"3525",,"10/06/25 00:00:00",,"6475",20,6813.56,0,136271.2,136271.2,0,136271.2,592,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,3880.24,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,6813.56,3880.24,,0,"Z001",,6813.5601
"3525",,"10/06/25 00:00:00",,"6476",29,10090.89,0,292635.81,292635.81,0,292635.81,593,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,5557.02,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,10090.89,5557.02,,0,"Z001",,10090.89
"3525",,"10/06/25 00:00:00",,"6477",4,17284.46,0,69137.84,69137.84,0,69137.84,594,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,10098.57,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,17284.46,10098.57,,0,"Z001",,17284.461
"3525",,"10/06/25 00:00:00",,"1084",1,4438.25,0,4438.25,4438.25,0,4438.25,595,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,4438.25,1,,0,"Z001",,4438.25
"3525",,"10/06/25 00:00:00",,"6479",2,9715.049999999999,0,19430.1,19430.1,0,19430.1,596,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,4075.98,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,9715.049999999999,4075.98,,0,"Z001",,9715.0498
"3525",,"10/06/25 00:00:00",,"6478",1,8084.74,0,8084.74,8084.74,0,8084.74,597,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,4056.03,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,8084.74,4056.03,,0,"Z001",,8084.7402
"3525",,"10/06/25 00:00:00",,"6481",2,13316.43,0,26632.86,26632.86,0,26632.86,598,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,8009.29,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,13316.43,8009.29,,0,"Z001",,13316.43
"3525",,"10/06/25 00:00:00",,"6483",1,28214.73,0,28214.73,28214.73,0,28214.73,599,0,0,0,343,"10. OCTOBER",-1,,1,,,1,0,15319.72,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,28214.73,15319.72,,0,"Z001",,28214.73
"4125",,"10/14/25 00:00:00",,"251977",1,12000,0,12000,12000,0,12000,655,0,0,0,366,"10. OCTOBER",-1,"4125",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,12000,-1,,0,"Z001",,12000
"4125",,"10/14/25 00:00:00",,"251978",1,4700,0,4700,4700,0,4700,656,0,0,0,366,"10. OCTOBER",-1,"4125",1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,4700,-1,,0,"Z001",,4700
"4125",,"10/14/25 00:00:00",,"6229",10,900,0,9000,9000,0,9000,657,0,0,0,366,"10. OCTOBER",-1,"4125",1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,900,1,,0,"Z001",,900
"5825",,"09/16/25 00:00:00",,"6471",60,2536.5,0,152190,152190,0,152190,741,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,1521.7,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,2536.5,1521.7,,0,"Z001",,2536.5
"5825",,"09/16/25 00:00:00",,"6474",60,4265.37,0,255922.2,255922.2,0,255922.2,742,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,2473.14,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,4265.37,2473.14,,0,"Z001",,4265.3701
"5825",,"09/16/25 00:00:00",,"6475",2,6813.56,0,13627.12,13627.12,0,13627.12,743,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,3880.24,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,6813.56,3880.24,,0,"Z001",,6813.5601
"5825",,"09/16/25 00:00:00",,"6476",2,10090.89,0,20181.78,20181.78,0,20181.78,744,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,5557.02,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,10090.89,5557.02,,0,"Z001",,10090.89
"5825",,"09/16/25 00:00:00",,"6477",2,17284.46,0,34568.92,34568.92,0,34568.92,745,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,10098.57,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,17284.46,10098.57,,0,"Z001",,17284.461
"5925",,"09/09/25 00:00:00",,"6474",4,4265.37,0,17061.48,17061.48,0,17061.48,746,0,0,0,343,"9. SEPTEMBER",-1,,1,,,1,0,2473.14,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,4265.37,2473.14,,0,"Z001",,4265.3701
"6025",,"09/25/25 00:00:00",,"5832",50,140,0,7000,7000,0,7000,747,0,0,0,346,"9. SEPTEMBER",-1,,1,,,1,0,1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,140,1,,0,"Z001",,140
"6025",,"09/25/25 00:00:00",,"1674",10,2000,0,20000,20000,0,20000,749,0,0,0,346,"9. SEPTEMBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,2000,-1,,0,"Z001",,2000
"5125",,"10/21/25 00:00:00",,"1342",20,15,0,300,300,0,300,700,0,0,0,370,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,15,-1,,0,"Z001",,15
"9425",,"10/29/25 00:00:00",,"5817",37,7250,0,268250,268250,0,264550,975,0,0,0,10003,"10. OCTOBER",-1,"9425",1,,,1,0,1,0,"ABDUL",1,"RECEIVED 20PC BAL 17",0,0,1,0,0,0,"01",0,0,1,0,7250,1,,0,"Z001",,7150
"9525",,"11/18/25 00:00:00",,"973",8,750,0,6000,6000,0,6000,976,0,0,0,352,"11. NOVEMBER",-1,,1,,,1,0,1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,750,1,,0,"Z001",,750
"9625",,"11/06/25 00:00:00",,"898",5,25000,0,125000,125000,0,125000,977,0,0,0,10003,"11. NOVEMBER",-1,"9625",1,,,1,0,-1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,25000,-1,,0,"Z001",,25000
"9625",,"11/06/25 00:00:00",,"771",5,37000,0,185000,185000,0,185000,978,0,0,0,10003,"11. NOVEMBER",-1,"9625",1,,,1,0,1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,37000,1,,0,"Z001",,37000
"9725",,"11/03/25 00:00:00",,"252030",10,90,0.04,900,900.04,0,900.04,979,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,90,-1,,0,"Z001",,90.004402
"9725",,"11/03/25 00:00:00",,"252031",10,125,0.02,1250,1250.02,0,1250.02,980,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,125,-1,,0,"Z001",,125.0016
"9725",,"11/03/25 00:00:00",,"252032",10,159.99,0.04,1599.9,1599.94,0,1599.94,981,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,159.99,-1,,0,"Z001",,159.9938
"9725",,"11/03/25 00:00:00",,"252033",5,400,0.01,2000,2000.01,0,2000.01,982,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,400,-1,,0,"Z001",,400.00281
"9725",,"11/03/25 00:00:00",,"252034",10,200,-0.04,2000,1999.96,0,1999.96,983,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,200,-1,,0,"Z001",,199.99561
"9725",,"11/03/25 00:00:00",,"252035",5,265,0.01,1325,1325.01,0,1325.01,984,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,265,-1,,0,"Z001",,265.00201
"9725",,"11/03/25 00:00:00",,"252036",5,235,0.02,1175,1175.02,0,1175.02,985,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,235,-1,,0,"Z001",,235.00439
"9725",,"11/03/25 00:00:00",,"252037",10,305,-0.01,3050,3049.99,0,3049.99,986,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,305,-1,,0,"Z001",,304.99881
"9725",,"11/03/25 00:00:00",,"252038",5,565,0.01,2825,2825.01,0,2825.01,987,0,0,0,350,"11. NOVEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,565,-1,,0,"Z001",,565.00122
"9825",,"11/27/25 00:00:00",,"928",2,2900,0,5800,5800,0,5800,988,0,0,0,360,"11. NOVEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,2900,1,,0,"Z001",,2900
"9825",,"11/27/25 00:00:00",,"924",1,6800,0,6800,6800,0,6800,989,0,0,0,360,"11. NOVEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,6800,1,,0,"Z001",,6800
"9925",,"11/10/25 00:00:00",,"251952",2,971.29,0,1942.58,1942.58,0,1942.58,990,0,0,0,347,"11. NOVEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,971.29,1,,0,"Z001",,971.28998
"5125",,"10/21/25 00:00:00",,"1341",50,25,0,1250,1250,0,1250,701,0,0,0,370,"10. OCTOBER",-1,,1,,,1,0,-1,0,"SUPPORT",1,,0,0,1,0,0,0,"01",0,0,1,0,25,-1,,0,"Z001",,25
"9925",,"11/10/25 00:00:00",,"251951",3,1410.17,0,4230.51,4230.51,0,4230.51,991,0,0,0,347,"11. NOVEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,1410.17,1,,0,"Z001",,1410.17
"10025",,"12/02/25 00:00:00",,"944",20,220,0,4400,4400,0,4400,993,0,0,0,370,"12. DECEMBER",-1,"10025",1,,,1,0,-1,0,"SAID",1,,0,0,1,0,0,0,"01",0,0,1,0,220,-1,,0,"Z001",,220
"10125",,"12/02/25 00:00:00",,"5795",6,2527,0,15162,15162,0,15162,994,0,0,0,348,"12. DECEMBER",-1,"10125",1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,2527,1,,0,"Z001",,2527
"10125",,"12/02/25 00:00:00",,"5796",4,2460.5,0,9842,9842,0,9842,995,0,0,0,348,"12. DECEMBER",-1,"10125",1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,2460.5,1,,0,"Z001",,2460.5
"10125",,"12/02/25 00:00:00",,"252039",4,2593.5,0,10374,10374,0,10374,996,0,0,0,348,"12. DECEMBER",-1,"10125",1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,2593.5,-1,,0,"Z001",,2593.5
"10225",,"12/02/25 00:00:00",,"1084",1,4350,0,4350,4350,0,4350,997,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,4350,1,,0,"Z001",,4350
"10225",,"12/02/25 00:00:00",,"6492",1,6310,0,6310,6310,0,6310,998,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,6310,-1,,0,"Z001",,6310
"10225",,"12/02/25 00:00:00",,"6479",1,9920,0,9920,9920,0,9920,999,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,4075.98,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,9920,4075.98,,0,"Z001",,9920
"10225",,"12/02/25 00:00:00",,"6030",120,80,0,9600,9600,0,9600,1000,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,80,1,,0,"Z001",,80
"10225",,"12/02/25 00:00:00",,"6063",130,41,-0.65,5330,5329.35,0,5329.35,1001,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,41,1,,0,"Z001",,40.994999
"10225",,"12/02/25 00:00:00",,"6505",120,64.58,0,7749.6,7749.6,0,7749.6,1002,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,64.58,1,,0,"Z001",,64.580002
"10225",,"12/02/25 00:00:00",,"252042",50,78,0,3900,3900,0,3900,1003,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,78,1,,0,"Z001",,78
"10225",,"12/02/25 00:00:00",,"252043",30,107,0,3210,3210,0,3210,1004,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,107,1,,0,"Z001",,107
"10225",,"12/02/25 00:00:00",,"252044",40,130,0.05,5200,5200.05,0,5200.05,1005,0,0,0,350,"12. DECEMBER",-1,,1,,,1,0,-1,0,"ABDUL",1,,0,0,1,0,0,0,"01",0,0,1,0,130,-1,,0,"Z001",,130.00121
